Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,57.513,58.641,55.852,56.126,56.331,58.724,59.100,63.493
0.000,57.443,58.522,55.780,56.044,56.313,58.749,59.078,63.242
0.000,57.404,58.557,55.813,56.101,56.352,58.826,59.116,63.098
0.000,57.355,58.616,55.906,56.179,56.452,58.877,59.079,63.003
0.000,57.384,58.588,55.894,56.159,56.436,58.916,59.105,62.946
0.000,57.330,58.620,55.849,56.223,56.442,58.909,59.044,62.860
1.348,57.351,58.683,55.884,56.260,56.451,58.905,59.082,62.747
0.000,57.386,58.694,55.917,56.223,56.479,58.815,59.058,63.102
0.000,57.288,58.655,56.009,56.218,56.440,58.861,59.057,63.078
0.000,57.336,58.701,56.032,56.337,56.523,58.970,59.085,62.966
0.000,57.322,58.804,56.042,56.391,56.511,59.027,59.087,62.703
0.000,57.261,58.770,55.991,56.333,56.443,58.944,59.034,62.443
0.000,57.330,58.867,56.031,56.346,56.468,58.926,58.998,62.259
0.000,57.374,58.975,56.060,56.311,56.516,58.879,59.025,62.045
1.448,57.446,58.951,56.052,56.239,56.487,58.820,59.055,62.988
0.000,57.410,58.914,56.020,56.150,56.463,58.738,59.075,63.295
0.000,57.498,58.924,55.965,56.123,56.494,58.699,59.048,63.177
0.000,57.585,59.000,55.958,56.076,56.471,58.677,59.098,62.989
0.000,57.574,58.949,56.008,56.012,56.449,58.662,59.095,63.008
0.000,57.643,58.979,56.025,56.138,56.520,58.751,59.127,62.926
0.000,57.687,59.058,56.003,56.131,56.494,58.734,59.091,62.673
0.000,57.627,59.068,56.019,56.105,56.440,58.743,59.067,62.621
1.542,57.639,59.113,56.071,56.138,56.442,58.754,59.121,62.486
0.000,57.529,59.135,56.154,56.192,56.442,58.727,59.086,62.675
0.000,57.514,59.088,56.161,56.140,56.365,58.823,59.111,62.770
0.000,57.459,59.007,56.164,56.200,56.379,58.896,59.112,62.939
0.000,57.426,58.984,56.209,56.304,56.385,58.969,59.147,62.879
0.000,57.531,59.002,56.235,56.259,56.400,58.944,59.219,62.679
0.000,57.540,58.997,56.220,56.254,56.360,58.853,59.138,62.984
0.000,57.670,59.022,56.189,56.228,56.400,59.012,59.187,63.003
1.646,57.653,59.034,56.112,56.230,56.407,59.088,59.173,62.795
0.000,57.593,58.985,56.079,56.203,56.374,59.037,59.151,62.545
0.000,57.595,58.951,56.192,56.215,56.462,58.966,59.167,62.326
0.000,57.571,59.038,56.233,56.236,56.455,58.991,59.165,62.074
0.000,57.543,58.940,56.260,56.249,56.425,59.087,59.227,61.864
0.000,57.520,58.993,56.257,56.380,56.424,59.165,59.218,61.673
0.000,57.505,59.086,56.248,56.434,56.430,59.128,59.160,61.495
1.738,57.535,59.032,56.224,56.304,56.316,59.032,59.148,61.816
0.000,57.529,58.980,56.128,56.234,56.336,58.931,59.142,62.009
0.000,57.594,59.046,56.131,56.176,56.383,58.912,59.256,62.290
0.000,57.584,59.061,56.084,56.145,56.376,58.907,59.211,62.592
0.000,57.564,59.004,56.043,56.108,56.314,58.795,59.145,62.423
0.000,57.573,58.939,56.056,56.125,56.392,58.749,59.164,62.229
0.000,57.607,58.934,56.128,56.081,56.372,58.734,59.165,61.973
0.000,57.586,58.884,56.185,56.097,56.467,58.727,59.182,61.834
1.838,57.547,58.854,56.204,56.144,56.463,58.794,59.175,61.855
0.000,57.486,58.781,56.151,56.148,56.467,58.864,59.229,61.890
0.000,57.450,58.756,56.109,56.207,56.500,58.907,59.215,61.940
0.000,57.463,58.757,56.074,56.238,56.442,58.920,59.176,62.076
0.000,57.510,58.817,56.143,56.280,56.539,58.911,59.199,62.889
0.000,57.599,58.866,56.102,56.218,56.508,58.886,59.174,62.866
0.000,57.563,58.821,56.076,56.146,56.382,58.856,59.164,63.175
0.000,57.658,58.871,56.016,56.137,56.398,58.886,59.177,63.203
1.936,57.656,58.990,56.024,56.160,56.427,58.912,59.133,63.007
0.000,57.632,58.897,55.939,56.090,56.423,58.857,59.094,62.754
0.000,57.695,58.906,55.943,56.189,56.445,58.804,59.087,62.658
0.000,57.679,58.982,56.052,56.303,56.521,58.829,59.122,62.729
0.000,57.726,58.963,55.980,56.254,56.489,58.801,59.138,62.901
0.000,57.730,58.929,55.923,56.225,56.468,58.755,59.121,63.222
0.000,57.779,59.009,55.960,56.279,56.614,58.763,59.231,63.033
0.000,57.769,59.033,55.889,56.286,56.664,58.859,59.197,62.824
2.029,57.729,59.022,55.874,56.343,56.621,58.857,59.163,62.563
0.000,57.757,59.009,55.843,56.388,56.814,58.881,59.218,62.335
0.000,57.732,59.057,55.915,56.336,56.853,58.878,59.216,62.088
0.000,57.666,59.005,56.015,56.354,56.813,58.984,59.190,61.844
0.000,57.665,59.108,56.027,56.474,56.807,59.012,59.218,61.659
0.000,57.626,59.106,56.033,56.434,56.803,58.995,59.157,61.430
0.000,57.619,59.141,56.024,56.414,56.799,59.088,59.166,61.284
0.000,57.549,59.172,55.965,56.412,56.739,59.092,59.150,61.103
2.132,57.615,59.238,56.048,56.447,56.748,59.090,59.183,61.509
0.000,57.601,59.263,56.080,56.434,56.752,59.076,59.201,62.058
0.000,57.511,59.211,56.135,56.398,56.692,59.003,59.169,61.896
0.000,57.515,59.219,56.189,56.407,56.719,59.081,59.178,61.731
0.000,57.508,59.301,56.196,56.369,56.710,59.156,59.234,61.693
0.000,57.553,59.257,56.250,56.322,56.671,59.140,59.295,61.581
0.000,57.682,59.350,56.179,56.322,56.683,59.165,59.304,61.641
2.231,57.740,59.378,56.143,56.290,56.659,59.175,59.291,61.528
0.000,57.744,59.301,56.124,56.142,56.578,59.192,59.303,61.345
