,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,0.0007929714292954477,0.0011479083169675809,0.0009972674494206988,0.0013117758931631954,0.0016156995331845173,0.0011719251999275817,0.0009750589286322041,0.0005306324456500406,0.00045144848091661265,0.0005800925139949712,0.0003894046174895573,0.0009483825402373944,0.0009628681816179704,0.0006805305263637215,0.0007178893209818906,0.0009872349708810217,0.001360561542272792,0.0004103670917882987,0.0007999593548942951,0.0004024341525622417,0.000619490059550193,0.0005082705889462861,0.0012630049437292175,0.0002380802610166623,0.00022061230309970307,0.0007938348228139324,0.0007253614301598091,0.0005871815641546723,0.0007309520643999539,0.0011240478493124743,0.0010451582559459003,0.0011409746593603414,0.0005004284287724474,0.0008650650476375994,0.0013306404748689405,0.0009581692716848318,0.0007928168960393403,0.0013833572101428727,0.0003775753868242954,0.0009040399216886477,0.0005003926972989767,0.0007018118306954541,0.0011868322009057114,0.001015473931510843,0.0009340812166905721,0.0007128565107338121,0.0006848571275870187,0.00045594744459224285,0.0010563079575509168,0.001174789656234912,0.0012621274621865228,0.0010297317709399203,0.00041520986414364243,0.0003963436221124968,0.0005518296956610069,0.0006586536138194053,0.000934773386932165,0.0007521774477577879,0.0006909309027771367,0.0008775243695324837,0.0005850973404001103
1,0.0007492671494619382,0.0010987868974274648,0.0009586753937275179,0.0012746164071018866,0.0015840849960899064,0.001147584701461639,0.0009475369420391466,0.0005051617132682256,0.0004614718319338779,0.0005734122774766076,0.00034087479596719164,0.000902253671520764,0.0009254592636985429,0.0006382256253011116,0.0006765613808942584,0.0009337203432149232,0.001314885561507782,0.00034009711313290884,0.0007848606993084824,0.0003582874849976937,0.0005982166727791376,0.0004926435419395542,0.0012102204910832074,0.00023028985986066355,0.00023225671277646341,0.0007451316744349985,0.0006866639801323368,0.0005682848869390031,0.0007055898324742852,0.0010915157795764877,0.0010125393335276398,0.001108543968909027,0.0004617656826222688,0.000863401150446186,0.0013163060502928599,0.0009292393706413864,0.000781398451955658,0.00134595894791657,0.0003351351119113264,0.0008845638860024696,0.00045183073789636745,0.0007129182666400874,0.0011690442173174708,0.0009827032684306277,0.0009008375369970853,0.0006728411020810929,0.0006388047392788894,0.0004292056002694514,0.0010363884885186139,0.0011423666344284327,0.001224446887230654,0.0009838011683809661,0.0003984364096743208,0.0003620965054389827,0.0005569843010688188,0.0006435812878762876,0.0009009415451136413,0.0007107800276871518,0.0006534949803343308,0.0008223303704583118,0.0005419607654650004
2,0.0007026341291216223,0.0010462738754531506,0.0009182926981149371,0.0012347464494251767,0.001550384514777075,0.001122371752575898,0.0009184555027683849,0.0004801726217118709,0.000472462356223587,0.0005676821073409155,0.00029422742977084797,0.0008531182646716677,0.0008863155951658329,0.0005943492800899665,0.0006331750130649942,0.0008765689289589974,0.0012665779614470598,0.00027226474526060207,0.0007703348325870274,0.0003216635928301979,0.0005783307174133535,0.0004789309980780987,0.001154010888338575,0.00022556895547732047,0.00024620748536048913,0.000694402498040005,0.0006471912716084483,0.000549780045637947,0.0006800554994463889,0.0010575889840221267,0.000978775747073279,0.001074335030835879,0.00042180312601035623,0.0008620978708426339,0.0013016133506177207,0.0008993172794246365,0.0007690971366874398,0.0013059409796709947,0.00029954481566970534,0.0008644563513393239,0.0004027366075798423,0.0007251753638049624,0.001150340597336531,0.0009482674460100411,0.0008661024697054243,0.0006311437116296448,0.000590217532991918,0.0004032358426222396,0.00101550469821169,0.0011075421748391366,0.001184799050584719,0.0009353253680236342,0.0003834722330757855,0.0003331617061667359,0.0005630852912821655,0.0006283460698206113,0.0008654582655370415,0.0006678413510984351,0.0006151990554543368,0.0007631107613555928,0.0005001919747705617
3,0.0006537385057033403,0.000991042501762438,0.0008767043541860116,0.0011925428035990538,0.0015148878748003297,0.0010965998420667436,0.0008880735379063361,0.00045604656718984803,0.0004842820966748537,0.0005628636757609982,0.000254614639774123,0.0008016827668361064,0.000846059404898774,0.0005499698549288798,0.0005884804389497837,0.0008165690517734223,0.0012162886091955536,0.0002312160140072887,0.0007564954042412243,0.00029241040109499934,0.0005600378414012914,0.00046697184600817833,0.0010950929397486246,0.00022311373499706613,0.0002625097340543962,0.0006428214387554039,0.0006076956092858534,0.0005318104690973739,0.0006546761857805951,0.0010226934630679627,0.0009443587475003192,0.0010387239001954747,0.00038146122578371614,0.0008610931243627932,0.0012867044679362614,0.0008688031392786748,0.0007558369019499005,0.0012636991023623676,0.00027043715063586945,0.0008438670411305958,0.0003555675153791012,0.0007384638701276712,0.0011308295587816653,0.0009125355154648053,0.0008303123898949815,0.0005885214488941923,0.0005398785204246329,0.0003783408249822694,0.0009937886628444627,0.0010706143964419016,0.001143704109246534,0.000885099012074611,0.00037022303181602864,0.00030914298959959475,0.0005699740691682236,0.0006130922544953967,0.0008287993589723477,0.0006244319165144215,0.0005769419505677339,0.0007006710025880224,0.0004612979047347711
4,0.0006033242837731073,0.0009337730114537068,0.000834436548448822,0.0011483745481451208,0.0014778565150662826,0.0010705371799048014,0.0008566146361581835,0.0004329997887781474,0.0004967954544449135,0.0005588913029482326,0.00022310741507726933,0.0007486478918932722,0.0008052605354023183,0.0005061276072578008,0.0005431965850836414,0.0007545060412926128,0.0011646293925560516,0.000202841403100151,0.0007433835858449434,0.0002689998051987291,0.0005433998247261246,0.0004565416683092921,0.0010341509839450528,0.000222432415456431,0.00028127431098314443,0.0005915428385663902,0.0005687915331497547,0.0005144371890208018,0.0006296859976680573,0.000987200748560692,0.0009097147879900131,0.001002046040967393,0.00034163591044450225,0.0008603183713888603,0.0012716940900682732,0.0008380365378479717,0.0007415259125372231,0.0012196119878616987,0.000246452843624332,0.0008228994148409718,0.00031257744288289195,0.0007526670178417916,0.0011105933508181057,0.000875827244025983,0.0007938470897592409,0.0005456747824850137,0.0004885228836663108,0.0003546367109660965,0.0009713379961296144,0.0010318741538975509,0.001101634428197715,0.0008339048985686651,0.00035850873612379625,0.00028918372426265857,0.0005774887085132833,0.0005979320054747072,0.0007913928486775534,0.0005816197996948905,0.0005395062752118683,0.000635810219304367,0.0004261276833280722
5,0.000552253816673166,0.0008751472279739937,0.0007919510273001955,0.0011026006076863414,0.0014395224374552304,0.0010444071576079686,0.0008242672430049628,0.0004111162161345306,0.0005098634114811736,0.0005556829518580816,0.0001980639762423193,0.0006946984189923843,0.0007644345217492175,0.0004637806853355592,0.000497993919429494,0.0006911488130215881,0.001112169958739178,0.00018159771851353117,0.0007309946416561488,0.0002500062319251939,0.000528382890700616,0.0004474049713912748,0.0009718380738899755,0.00022320605489433497,0.00030266554407585916,0.0005416457614454594,0.0005309477350494623,0.0004976615043183813,0.0006052390626564723,0.0009514265961319299,0.0008752056325863893,0.0009645961062751615,0.00030317819638475154,0.000859700356834038,0.0012566722426515567,0.0008073001691886458,0.000726059905002511,0.0011740378610058454,0.00022633935763556205,0.0008016156760840364,0.0002749721560678305,0.0007676651566902267,0.0010896899274145198,0.0008384143491656088,0.0007570301458979284,0.0005032313393477838,0.0004368100490604253,0.0003321123127850454,0.0009482177636234448,0.000991605358567989,0.0010590136416649958,0.0007825048833268455,0.00034813074861748527,0.0002724509204713487,0.0005854606114793098,0.0005829522931268724,0.0007536145799011368,0.0005404017839179977,0.000503524932021574,0.0005692962728240104,0.000394919857377808
6,0.0005015803879291917,0.0008158554650037321,0.0007496482085714865,0.0010555760805328696,0.0014000949108250707,0.0010183969195679192,0.0007911947075108657,0.0003903915249921081,0.0005233406916083978,0.0005531510332984928,0.00017775058490870332,0.0006404989468705348,0.0007240378690267788,0.00042373460905938777,0.00045348956949148187,0.0006272458317934362,0.0010594355344904468,0.0001649099993600239,0.0007192904984895654,0.00023435485905355164,0.0005149001572969962,0.0004393327334147563,0.0009087734310600584,0.0002252187532465848,0.0003268938047768518,0.000494067790975599,0.0004945057353802131,0.00048145060634706996,0.0005814327040017288,0.0009156398256449882,0.0008411362113875519,0.0009266364648704354,0.000266894504177439,0.0008591670381213006,0.0012417122095873016,0.000776830385432825,0.000709331853722613,0.001127318608753002,0.00020914776501297777,0.0007800493467686272,0.0002427522589724258,0.0007833346382114085,0.0010681627936276982,0.0008005323016788873,0.0007201391105980277,0.0004617429837539475,0.000385309540018018,0.00031068808448171794,0.0009244709740327418,0.0009500951092399829,0.0010162188407707511,0.0007316299374578044,0.0003388972334211387,0.00025826218796836005,0.0005937144547249148,0.000568228057298671,0.0007157941818225215,0.0005016175116894714,0.0004694592958220835,0.0005018356031964312,0.0003674999412566179
7,0.00045259460313462,0.0007565929749450633,0.0007078632439185303,0.001007651941479326,0.001359761370096487,0.0009926597360009426,0.0007575410603420284,0.0003707670563891877,0.0005370768536118006,0.0005512103320240037,0.00016089926380942962,0.0005866776672884966,0.0006844583271402606,0.00038657217293201193,0.0004102335908516402,0.0005635088816562977,0.0010068958236117175,0.0001513625203180382,0.0007082122671045486,0.0002212688613605359,0.0005028416311355993,0.00043211256058153574,0.0008455335301715733,0.000228321909040533,0.00035421450706001284,0.0004495325910501078,0.00045969888672536206,0.0004657557481817231,0.0005583238608421752,0.0008800654660064539,0.0008077561048350585,0.0008883982798908714,0.00023352816512302486,0.0008586527812959982,0.0012268734817299622,0.0007468212554376268,0.0006912410520324882,0.0010797782121616934,0.00019419349521077454,0.0007582134305544963,0.00021524868899653305,0.0007995489301524891,0.0010460461659440338,0.0007623852204368929,0.0006834107068260803,0.00042167559363250724,0.00033446586189497563,0.00029025829142212704,0.0009001258975897295,0.0009076360581331179,0.0009735751069083578,0.000681955350298605,0.000330634803016211,0.00024608770155270176,0.0006020701155074181,0.0005538288758543838,0.0006782151252638743,0.000465866424499646,0.00043759306484276805,0.0004339960356955057,0.00034348979792510695
8,0.0004067552405454996,0.0006980545858119949,0.0006668673518922869,0.0009591737206609363,0.0013186881969211308,0.0009673171663854976,0.0007234347772368463,0.0003521515043601384,0.0005509141630796832,0.0005497794968639222,0.00014663115230473218,0.0005338160636695924,0.0006460157859752434,0.0003526292480104228,0.0003686990087467967,0.0005006024099335757,0.0009549619430217587,0.00014009190146542367,0.0006976915940016313,0.0002101852538090517,0.0004920883773036017,0.000425552408170741,0.0007826557279122149,0.000232411966294473,0.00038492836587275043,0.00040851414614247444,0.0004266741524763041,0.0004505208055722006,0.000535939217716132,0.0008448872017097153,0.0007752642479015022,0.0008500835456755206,0.00020368991080384219,0.0008580993460503797,0.0012122032484681176,0.0007174303970518627,0.00067169862921071,0.0010317212199611324,0.00018098588800998975,0.0007361047098409472,0.00019163195864999648,0.0008161761559599394,0.001023366166105722,0.0007241488794699505,0.0006470457664352824,0.0003834057682941637,0.00028453178375001815,0.0002707127633350788,0.0008751986437777774,0.0008645259613780912,0.0009313553915312297,0.0006340809081494868,0.0003231941141350531,0.0002355193334229319,0.000610340836398105,0.0005398212555832555,0.000641115958693098,0.00043347698398171194,0.00040805491426932657,0.0003660599120230927,0.0003224525613237542
9,0.00036815672372654686,0.0006448149700321145,0.0006307914346107312,0.0009145115555739096,0.001281363192175428,0.0009463549596175237,0.0006924350769767713,0.00033756612237203425,0.0005642236693712894,0.0005523752746389266,0.0001360452098869205,0.00048567670447462516,0.0006126824840705624,0.0003247510687478729,0.00033195319383613834,0.00044232421914179685,0.0009087378681936518,0.00013224460796645236,0.0006915831493444774,0.00020341718359036517,0.00048686877135006124,0.0004242542616343563,0.0007249928316241414,0.0002429075018081719,0.00043629410746688055,0.00037432462829252737,0.00039889066693396834,0.0004392150716521556,0.0005179822765043829,0.0008144701158305928,0.0007479864989818085,0.0008158258150282498,0.00017956970699097428,0.0008592912253139807,0.0012009296034243672,0.0006926404051445146,0.0006528654956863338,0.0009876447329259267,0.0001716108358116272,0.0007171079950735476,0.00017309114428318086,0.0008321225092306854,0.0010033742999973293,0.0006898219445725159,0.0006149379588876818,0.0003500628050792331,0.00023750400747429615,0.0002547772707443431,0.0008530590201243373,0.0008246788915118107,0.0008941927945920367,0.0005923406696687845,0.00032027480872984,0.00022938305815853972,0.0006200279880724556,0.0005292254105562414,0.0006082901856888834,0.00040769116261694157,0.00038396771296852925,0.00029999331183415526,0.00030718008165256735
