,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,0.0009309068938663215,0.0006460796730679264,0.0006835675469891594,0.0009970670330204951,0.00106306133977042,0.0011322789617406923,0.0012800791210437286,0.0010184536442084024,0.0009156353190822927,0.0007265711427818092,0.00041520283480108426,0.000619161183919763,0.0005217031566501339,0.0006839492867697706,0.00047403149775448425,0.00045256981552879727,0.0006839594658977486,0.00021238918284544525,0.0010797862453661813,0.000726030525961045,0.000423448056085298,0.0009655808311541255,0.000626324472057209,0.0004753456965905153,0.0007504508701411585,0.0007445411941499726,0.0008263639264152198,0.0009608388217680474,0.001021315516390669,0.0012403150872216143,0.0013930724868419315,0.0011421002339611706,0.0008995211859254814,0.0010461761715376556,0.0012283985241738577,0.0010914664004752531,0.0012176029888767736,0.000792762624025917,0.0004988718815222797,0.0011261928674918982,0.000460161202740563,0.0005916873086338282,0.001002586528934409,0.0009103453663570496,0.0012512641996655972,0.0009811847576969967,0.0008815789211419056,0.0008538174981549864,0.0010177087137094687,0.0012645897431195021,0.0008743316163128016,0.001141479567451076,0.0008766669638649435,0.0007369834325635077,0.00043386638973068835,0.0001844143533204402,0.0008157441490865261,0.0008410870581203161,0.0006721830848991017,0.0009046687078627546,0.001220343131113546
1,0.0008997996895732966,0.0006115739938578665,0.0006379193040251951,0.0009396247787663676,0.0010204368595004094,0.0010954250863687899,0.0012463594474356676,0.0009911351388224821,0.0008858392118369625,0.0006858344906202883,0.00038382554433320293,0.0005633633782334321,0.00047292935634699626,0.0006356094865757091,0.0004309649874019834,0.00041016115699019887,0.0006470299798812527,0.00020382547448937258,0.0010225472097839016,0.0006859303305992758,0.00040323329579636626,0.0009296021810558312,0.0006146926489978924,0.00045864991620675054,0.000706859698284808,0.000695957443300212,0.0007767687951566585,0.000911835862496453,0.0009925939219261153,0.001217745001244763,0.0013575215827238219,0.0010965324818002008,0.0008507902288951827,0.001023495849870513,0.001190420110313876,0.0010506283958110088,0.0011741440833902533,0.0007377722984523991,0.0005060719023653527,0.0010981576125577946,0.0004092277416795836,0.0005925587888827988,0.000981008964502707,0.000875851409068752,0.0012086235396693026,0.000934799514147227,0.0008360955404350755,0.0008156056309684024,0.0009884373370506946,0.0012294191114756872,0.0008397641327443648,0.0011064213308362375,0.0008320871955779189,0.000693925057398671,0.00041386340688351586,0.00019447681820893698,0.0007740534452675303,0.0007929972869760188,0.000626810722366376,0.0008662098540911546,0.0011722925229436475
2,0.0008677655923781961,0.0005764473818304483,0.0005895439473906749,0.0008779720308348649,0.0009751527638356102,0.001056358641762232,0.0012104765695831736,0.0009624039858712083,0.0008543405647696392,0.0006428629072650029,0.0003572887629757152,0.0005037599219423055,0.00042195926434794947,0.0005844073643304726,0.00038655852414460837,0.00036527635293647924,0.0006088563067880651,0.00019811246924739768,0.0009613460993526732,0.0006450143088029873,0.000387227433289024,0.0008924412030837635,0.0006037453522660792,0.0004434851768987885,0.0006610891462799657,0.0006451185017930422,0.0007250917661798382,0.0008592213037578357,0.0009620536596768182,0.001193534712633956,0.0013194589490043223,0.0010479778608072667,0.000799696403766434,0.0010000036726299675,0.0011502087524124897,0.0010069151018187205,0.0011275944847524643,0.0006797413520170393,0.0005148300710894224,0.001068829651481763,0.0003551499055417725,0.0005940351395589585,0.0009580196830651218,0.0008393544088972587,0.001163098750042296,0.0008855087419413384,0.0007877227692486279,0.0007754584281263054,0.0009578154155262934,0.0011919163164913337,0.0008032081092627395,0.0010690478514067975,0.0007846102908811928,0.0006493220431068444,0.0003977481377829531,0.0002062326170882984,0.0007305947439792234,0.0007421478002063709,0.000580048781748915,0.0008256244563723383,0.0011211227308170976
3,0.0008352143712882373,0.0005413612116567016,0.0005390874617486031,0.000812968031343753,0.0009278150780088962,0.0010155565323198385,0.0011727794811925993,0.000932542538410238,0.0008214269331381489,0.0005983125216882456,0.00033531143209460584,0.00044206053301346294,0.000370535015487995,0.000531241666003095,0.00034211734733967917,0.0003186726203861133,0.0005700963303430211,0.0001944489567814217,0.0008970381428093796,0.0006041473369813775,0.00037476717153031586,0.0008547121064379793,0.0005935784200709941,0.0004298695076712059,0.0006140085052034048,0.0005932500308863066,0.0006725827335895838,0.0008036530985433884,0.0009299684275578505,0.0011678208949696812,0.0012792263644439206,0.0009970287002556988,0.0007471896973854257,0.0009759585913293025,0.0011082404307146334,0.0009607787864943075,0.0010784628736464912,0.0006198673056795946,0.0005250616614946371,0.0010385722838681458,0.00029926791161099836,0.0005960257343589786,0.000933762055725127,0.0008012507923552499,0.0011152057911326247,0.0008340506516223746,0.0007371833250541447,0.0007339518880242902,0.0009262167582125061,0.0011524509055627207,0.0007651458155288089,0.0010297509398318459,0.0007349046511470295,0.0006042165384641221,0.0003850255855390568,0.00021969248990460496,0.0006861771827620939,0.000689349082667039,0.0005332372825098743,0.000783485734755979,0.0010674902596970709
4,0.0008024807392899627,0.0005068570242286333,0.00048714491883395246,0.000745544444728616,0.0008790101491183616,0.000973478231592138,0.0011335970889941786,0.0009018001288023736,0.0007873523453612664,0.0005528134590150126,0.00031721040834451197,0.00038155782367614127,0.0003210987607857392,0.00047704593061277347,0.00029902601141578036,0.0002713869317519591,0.0005313228860635696,0.00019234413400743362,0.0008304871278795691,0.0005640618526492262,0.00036523243438533787,0.0008169321041749039,0.000584245074172036,0.00041772170838562655,0.0005664779894779659,0.0005416624016494155,0.0006204839912534852,0.0007457998917686996,0.0008965940862041051,0.0011407294006408372,0.001237148571492415,0.0009442616440863945,0.0006941966035554603,0.0009515825140633934,0.0010649633645208165,0.0009126586451398637,0.0010272579074867463,0.0005594066097045091,0.0005366963052416149,0.0010077148871086964,0.0002449868611989336,0.0005984345463854955,0.0009083645018453155,0.0007619021278887985,0.001065446698545676,0.0007811689768580862,0.0006851976818536115,0.0006916213750677819,0.0008939746430110647,0.0011113720475074802,0.0007260380279647629,0.0009889051873269031,0.0006836432986100286,0.0005595897404330584,0.00037517281120364685,0.00023490215173979734,0.0006415559771509794,0.0006353976079101828,0.0004877043289686265,0.0007403398429762525,0.0010120423735280977
5,0.0007698249837575012,0.0004733445166514985,0.0004342247976938622,0.0006767294249463155,0.0008292930180436984,0.0009305572284151785,0.0010932341989723236,0.0008703907611174328,0.0007523357259051601,0.0005069514942680326,0.00030229718950071664,0.0003277643018328273,0.0002765818928558553,0.00042278972873328153,0.0002586463261458401,0.0002260008983684552,0.0004930101913868528,0.00019147878386779817,0.0007625480318649004,0.0005253282753919777,0.00035811470212050153,0.0007795216086355795,0.000575770262378991,0.00040691298420795385,0.0005193212753915632,0.0004916766421982262,0.0005699524160643253,0.0006863238823302518,0.0008621659787404419,0.0011123738044229513,0.0011935283766405446,0.0008902276682169716,0.0006415846539209645,0.0009270595999481378,0.0010207915914854041,0.0008629736069028658,0.00097448226247964,0.0004996622013510467,0.000549676087740088,0.0009765473616093192,0.00020030451859893056,0.0006011600972022018,0.0008819395313362178,0.0007216296167675024,0.0010143003398510868,0.0007275988022997995,0.000632466553766373,0.0006489492509734859,0.0008613771501498402,0.0010690033150825271,0.0006863144692238442,0.0009468630387700861,0.0006314914458486571,0.0005163075395250522,0.00036773568477422935,0.00025193259640042163,0.0005974022115427411,0.0005810590035525866,0.0004446339877175595,0.0006966953998845893,0.0009554089295102752
6,0.0007374456649837859,0.0004411134956425836,0.0003807193361291095,0.0006077249918854973,0.0007791889813886558,0.0008872054929617968,0.001051978678190061,0.0008385024231658704,0.0007165703349604762,0.00046126768411431567,0.00028999011653905104,0.00028437151322318786,0.00023895037999405403,0.00036952618766455497,0.0002221160095476724,0.00018819370787425695,0.0004555401159480685,0.00019163481421347205,0.0006940626027146231,0.0004883528763345395,0.0003530107159679198,0.0007428085696933874,0.0005681617105776682,0.00039729757797857593,0.0004733072484401356,0.0004445042062876662,0.0005219697850653477,0.0006258756003651925,0.0008269035073233832,0.001082859973789579,0.0011486513874498685,0.0008354549172531957,0.0005901387752103101,0.0009025422835847841,0.0009761088929960266,0.0008121271172516441,0.0009206369618115219,0.0004419634916718673,0.0005639538930543326,0.0009453251493916348,0.0001671196923569482,0.0006040960576233294,0.0008545899860163668,0.0006807210828520102,0.0009622245872037105,0.0006740643574111372,0.0005796669105448466,0.0006063666336600806,0.0008286728143447509,0.001025647880751504,0.0006463767096804619,0.0009039594255626045,0.000579109540837815,0.00047507062001508974,0.00036234176542934075,0.0002708721641003866,0.0005542904281809188,0.0005270715382023391,0.0004049242360477961,0.0006530251573547148,0.0008982066332491871
7,0.0007054941274049178,0.0004103561844206794,0.00032684034217675065,0.0005400183959548423,0.0007291894842453245,0.0008438137520199267,0.001010106776110459,0.0008063057984750938,0.0006802336547985426,0.00041626232009827333,0.000279825055777234,0.0002505177093475832,0.00020818971707853892,0.00031848571444849155,0.00019008663120348136,0.0001599512135775316,0.0004192115589758044,0.0001926585567227228,0.0006258492382958785,0.00045339447231434375,0.0003496024331021419,0.0007070319214568192,0.0005614195768156355,0.0003887325229492656,0.00042912546447116583,0.000401089236912932,0.00047725356260321436,0.0005650858740612187,0.000791017016101129,0.0010522928002957405,0.0011027904791383557,0.0007804488382931656,0.0005405381189769825,0.0008781584406091948,0.0009312702974484067,0.0007605111478802706,0.0008662236852136748,0.0003875941878629026,0.0005794950418511985,0.000914274556748252,0.0001419554561262433,0.0006071352862809879,0.0008264172390846388,0.000639440235634659,0.0009096571720670753,0.0006212681670288802,0.0005274418876193273,0.0005642572448983495,0.0007960773719151216,0.0009815929996364109,0.0006065984419648908,0.0008605142498390814,0.0005271518421336536,0.0004363722877549019,0.0003586924091584768,0.0002918228140173457,0.000512689371820522,0.00047415062624527363,0.0003690832736426063,0.0006097632749964034,0.0008410362693961316
8,0.0006740845131602443,0.00038118718384503306,0.00027244586100970945,0.0004754928282958719,0.0006797465389847055,0.0008007470742053008,0.0009678839116653355,0.0007739574819848449,0.0006434929296866295,0.0003723965496691629,0.00027143935927605097,0.00022392292294790489,0.00018317845639811666,0.0002711858106203685,0.0001626136220941904,0.00013884216608288654,0.00038425031571043267,0.0001944395523295201,0.0005586928848465131,0.00042058817968356686,0.000347638008233422,0.0006723511840023454,0.0005555416936587789,0.0003810875015174289,0.0003873608356516097,0.00036197945723184035,0.0004362150567908882,0.0005045524536514453,0.0007547111017825565,0.0010207793797461086,0.001056206482119416,0.0007256885177742698,0.0004933343356040229,0.0008540152089438853,0.0008866003522288699,0.0007085053402114048,0.0008117434687518721,0.00033766121628262983,0.0005962774039741773,0.0008835939030437586,0.00012214321510724106,0.0006101719240551153,0.0007975243797428344,0.0005980312698976091,0.0008570125396761606,0.0005698730878730889,0.0004763870651306718,0.0005229577470724212,0.0007637765320087314,0.0009371104298155452,0.0005673212785801718,0.0008168313770316885,0.00047626007990898595,0.00040049126937909075,0.0003565507632854154,0.0003148976658641015,0.00047295604533382926,0.00042299508537908603,0.00033723404906185804,0.0005672998150802142,0.0007844763116556555
9,0.0006473203600225657,0.0003567296687034322,0.00021878126041174244,0.0004194115097784062,0.0006350078067257993,0.000762298571622851,0.0009296556466354244,0.0007452218611867662,0.0006099009628802247,0.0003327048976224355,0.0002680686628195146,0.00020468937998475656,0.0001644295095850116,0.00023136420052236506,0.00014086550758104862,0.00012397965014705357,0.0003537423287240402,0.00020135455125745873,0.0004968075034351618,0.0003933204383451592,0.00035196224362613195,0.0006428500521923958,0.0005540215908411345,0.0003781400258025816,0.0003512582946423892,0.0003301135792971296,0.00040221328210009833,0.00044783583440265244,0.0007216223862921535,0.0009916788364591745,0.0010133159950904895,0.0006755907411317478,0.000452378461235054,0.0008338841200651192,0.0008466389938478917,0.0006601510767770825,0.0007617201951444273,0.0002954766125706953,0.0006166529891066123,0.0008573252602949062,0.00010729553102316825,0.0006147670424455948,0.0007710824222973009,0.0005601041673920502,0.0008088429379535389,0.000523946386493041,0.00043005673903859443,0.0004860817161539548,0.0007356714631577995,0.0008964895117281417,0.0005320831764484864,0.0007769751062031177,0.0004300623235459453,0.00037053473521571085,0.00036056652553664913,0.0003508696898738506,0.0004386170579362154,0.00037723256576966584,0.00031202652360627306,0.0005293821445991252,0.000733314845323501
