Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),App message,
0,1802,,0.2969287466724482,-1.9228225324041934,14.086936884800322,32.291438008406445,10303,454.88744914386376,320.3571667114439,70.42558930003078,0.006002121170387745,0.0042270292047474735,,
0,1802,,0.2970112088717153,-1.9225028103838244,14.08648736027964,32.27246349690856,10303,454.6056491342885,320.45772682493373,70.49136486429185,0.005999239991595176,0.004228946151559867,,
0.027485000014305115,1802,,0.297119101769052,-1.921921746146142,14.08573701051413,32.28678571136206,10303,454.78317244507133,320.55663569421165,70.48559733879081,0.0059955762325242246,0.0042260177213972695,,
0.0516700000166893,1802,,0.2971929009819051,-1.9215599868552529,14.084794464484776,32.313947512909124,10303,455.135309055474,320.6502930835451,70.45164079864054,0.005992696804910116,0.004221953227146884,,
0.07654000002145767,1802,,0.29726480799011024,-1.9213496329022683,14.08414061157248,32.32005766692327,10300,455.2002367550785,320.6441410385664,70.44024039273286,0.005992155748360213,0.004220888913851894,,
0.10328499999642372,1802,,0.29725555059202047,-1.9210915520455782,14.083410870579245,32.32149893037717,10301,455.19694938948925,320.64386952855756,70.4406894551041,0.005991355939130093,0.004220352431232566,,
0.12835000002384186,1802,,0.29724334609609426,-1.9208295912255298,14.08183009731881,32.40202296022244,10297,456.27978213527547,320.5295067956727,70.24845705318667,0.005992676338687274,0.00420976266411921,,
0.15429000002145768,1802,,0.29719790939853363,-1.920760047244988,14.081647460587334,32.36952713882432,10298,455.81626963483825,320.5006287343456,70.31355615961313,0.005992999311202771,0.0042138909363277875,,
0.1813299999833107,1802,,0.2971618876829424,-1.920415116320319,14.080867051782715,32.37849565117325,10296,455.9172926008954,320.39667399573653,70.27517472916036,0.005993867203333932,0.004212200650176758,,
0.20816000002622603,1802,,0.29709597091560525,-1.9201132912677474,14.081296029196508,32.28919511870591,10295,454.67371501098484,320.3069672813163,70.44765437420936,0.005994603575330186,0.0042230576078526065,,
0.23515000000596045,1802,,0.29701943123656116,-1.9196601656087737,14.080645537265914,32.278790904471435,10296,454.5062130973853,320.2304571268908,70.45678318555268,0.005994620820367849,0.004223616994202576,,
0.2747899999916554,1802,,0.29697426568686724,-1.9192679924518017,14.080682719207097,32.201639306086925,10294,453.4210661073582,320.136156061814,70.60460573881105,0.005995161608928723,0.004232860217388686,,
0.29968000000715256,1802,,0.297010555656538,-1.9188701545865212,14.079368930072551,32.259991153912004,10295,454.200317136804,320.1997038123527,70.49746372499985,0.005992729324044099,0.004224722181355418,,
0.328,1802,,0.2970990859430933,-1.9188371756171774,14.078580565240099,32.273570501202364,10294,454.36606242913376,320.2786934410622,70.4891319850754,0.005991148380809423,0.004223108489570462,,
0.3550849999785423,1802,,0.29719800710479893,-1.9187964066813072,14.077962945457124,32.27223030153761,10293,454.32726235230507,320.3347315279258,70.50748613881866,0.005989973043288415,0.004223379413215554,,
0.3808349999785423,1802,,0.29720337613861825,-1.9187909570553408,14.077463948203963,32.27065603394514,10291,454.28899690275335,320.291652705851,70.50394239999912,0.005990761672510764,0.0042237231589082125,,
0.4029699999988079,1802,,0.29725546639350686,-1.9185912250044868,14.076886611392533,32.263727670365014,10293,454.17283607657606,320.3998848104658,70.5458053322336,0.005988114590426396,0.004224363662033283,,
0.4265600000023842,1802,,0.2973207715843206,-1.918384564656449,14.076014896581864,32.286396051388785,10294,454.4637917762904,320.49454817884487,70.52147035216574,0.005985701084643528,0.004221204415776148,,
0.4520100000202656,1802,,0.29729639398107466,-1.918485580988385,14.07508209829682,32.31830492080438,10292,454.88279503811174,320.4080980777898,70.4375064462363,0.005987631375417385,0.004217538236036488,,
0.478580000013113,1802,,0.29728166157232117,-1.918410774194081,14.074235674702159,32.344555919433915,10292,455.22490280369567,320.4009408924248,70.38299946226573,0.005987531649721937,0.004214204368826781,,
0.5061900000274181,1802,,0.29725912357669226,-1.9181850617868925,14.074996566005659,32.239932249017464,10290,453.7769356931759,320.3251570145996,70.59088548105262,0.005988243569953098,0.004227154160792088,,
0.5316200000047684,1802,,0.2972966979299628,-1.918042223415434,14.07307633179124,32.35363573049621,10290,455.3151852462416,320.36002873713613,70.3600580691989,0.005987145871400949,0.004212559311805353,,
0.5541899999976159,1802,,0.29734980135903055,-1.9179278652156844,14.073473114449621,32.28803171966032,10290,454.40474632513605,320.4004588151523,70.50992785755348,0.005986033454222326,0.004220747870101179,,
0.582330000013113,1802,,0.29739479271317415,-1.9181452289847822,14.073116414382858,32.26012007347396,10291,454.0004253359684,320.48751151797336,70.5918967544594,0.005985085721123989,0.0042249855329217385,,
0.6065799999833107,1802,,0.297427175334375,-1.9183466924159271,14.071961845569755,32.30011826200177,10288,454.5260317902797,320.450166976335,70.50204929168768,0.005986411898351719,0.004220543067379385,,
0.6288149999976158,1802,,0.2974756235776006,-1.9184092013989316,14.070835062781295,32.34748932305501,10289,455.156186959786,320.5139252345774,70.41844852762497,0.005985416078240245,0.004214837140219797,,
0.6504900000095367,1802,,0.2975349077720374,-1.9186365985279896,14.070183125992648,32.35889377189038,10288,455.2955611250406,320.56318938802957,70.40771243100069,0.005985205607015448,0.004214046352191567,,
0.6748600000143051,1802,,0.29753135621190674,-1.9188339121608802,14.070837704474137,32.27049104101741,10288,454.07284208184257,320.55257365882085,70.59496713988548,0.005986019361064888,0.00422582840093094,,
0.6994150000214576,1802,,0.29739993704191425,-1.9186342679747237,14.069849695378121,32.30847803639558,10285,454.57542985851103,320.3178027306561,70.46526972000152,0.005989783432636853,0.004220717051451524,,
0.7276500000059605,1802,,0.2972958780788243,-1.9185172976737759,14.069196584561986,32.31520355748964,10285,454.6489515204586,320.189530094461,70.42566116641598,0.00599181771217748,0.00421977723968741,,
0.7570699999928474,1802,,0.2972875689613014,-1.918225681537251,14.067043455687095,32.423352901978745,10287,456.1007142512133,320.2683147406132,70.21877070865852,0.005989433213494225,0.004205706374931747,,
0.7797249999940395,1802,,0.2972875234991491,-1.9179901788812694,14.06781941913898,32.33330784177649,10286,454.8591359415419,320.21540035492586,70.39880592748601,0.005989687493966169,0.004216668474540144,,
0.8021050000190735,1802,,0.2972795585010414,-1.9180790748970191,14.067333902874438,32.33335372611289,10284,454.8440830649794,320.1581864570666,70.38855695333484,0.005991035544406529,0.0042170034662691236,,
0.8255949999988079,1802,,0.29729313796460244,-1.9184222532676147,14.067129515612434,32.30512286851645,10285,454.440347409194,320.1997467303559,70.46023720293411,0.0059913297023409,0.004221505119879244,,
0.8506700000166894,1802,,0.29718592481124895,-1.918244078141776,14.067630635635032,32.23502448935104,10280,453.4704180468402,319.91614630664094,70.5484048297051,0.00599608397477735,0.004230141596454998,,
0.8789800000190735,1802,,0.2970609021309992,-1.9182246151266362,14.06630577991048,32.28528061089321,10280,454.1346292630389,319.78549164078527,70.41645164997153,0.0059984729303522505,0.004223911790738123,,
0.904205000013113,1802,,0.29706345435709325,-1.9181973077184322,14.065186628059154,32.32936893604075,10283,454.7186076527914,319.8800123761895,70.34680503341963,0.005996615085354469,0.004218427122698938,,
0.9314950000047684,1802,,0.2971209253302448,-1.9181335969538815,14.064997773092353,32.29950274913112,10282,454.29243423851955,319.9047520070056,70.41824338176063,0.005995952185517633,0.004222244203051803,,
0.9559850000143051,1802,,0.2971952569628472,-1.9177711265166422,14.0648268434172,32.274207867159944,10281,453.9311451600577,319.9727370957321,70.4892670413502,0.005993545399909704,0.0042248062221869115,,
0.9803949999809265,1802,,0.2972974124411686,-1.9176714301899738,14.06352081389116,32.33043773821368,10281,454.67978405358036,320.0792314116331,70.39662695316015,0.0059912397993851126,0.004217630731442398,,
1.0047450000047684,1802,,0.2974374101847642,-1.9176429897691538,14.06320559515731,32.31417050276066,10281,454.440823417291,320.2402692763459,70.4690804114411,0.005988138200428368,0.004219785923608089,,
