Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,76.451,76.863,75.861,71.433,73.018,75.791,77.728,83.285
0.000,76.462,76.917,75.801,71.482,73.015,75.805,77.700,83.020
0.000,76.419,76.924,75.777,71.493,73.009,75.791,77.673,82.933
0.000,76.390,76.895,75.756,71.461,72.961,75.765,77.677,82.821
0.000,76.320,76.846,75.666,71.407,72.890,75.679,77.627,82.686
0.000,76.320,76.780,75.578,71.322,72.856,75.718,77.659,82.763
0.000,76.331,76.834,75.630,71.313,72.823,75.727,77.745,83.056
2.537,76.341,76.850,75.639,71.334,72.874,75.725,77.779,82.836
0.000,76.280,76.814,75.579,71.336,72.903,75.696,77.780,83.172
0.000,76.296,76.728,75.542,71.380,72.872,75.656,77.737,83.106
0.000,76.285,76.687,75.620,71.416,72.888,75.671,77.739,82.964
0.000,76.269,76.664,75.599,71.444,72.918,75.688,77.739,82.857
0.000,76.253,76.661,75.582,71.478,72.934,75.672,77.768,82.588
0.000,76.295,76.748,75.619,71.429,72.966,75.621,77.788,82.426
0.000,76.281,76.785,75.581,71.397,72.964,75.620,77.784,82.497
2.634,76.255,76.737,75.524,71.370,72.933,75.650,77.780,82.577
0.000,76.350,76.803,75.550,71.374,72.864,75.674,77.796,83.419
0.000,76.369,76.762,75.551,71.390,72.858,75.659,77.734,83.935
0.000,76.327,76.670,75.527,71.430,72.860,75.597,77.716,83.814
0.000,76.318,76.692,75.448,71.362,72.784,75.548,77.696,83.899
0.000,76.343,76.682,75.396,71.259,72.753,75.498,77.642,83.936
0.000,76.316,76.635,75.303,71.211,72.708,75.480,77.591,83.738
2.735,76.315,76.628,75.309,71.202,72.696,75.504,77.584,83.546
0.000,76.405,76.642,75.290,71.178,72.708,75.482,77.569,83.236
0.000,76.483,76.589,75.264,71.203,72.711,75.480,77.511,82.996
0.000,76.483,76.519,75.238,71.308,72.701,75.442,77.455,83.287
0.000,76.440,76.491,75.198,71.256,72.676,75.362,77.374,83.289
0.000,76.393,76.429,75.190,71.241,72.651,75.384,77.367,83.230
0.000,76.391,76.408,75.141,71.221,72.640,75.446,77.412,83.236
0.000,76.412,76.368,75.116,71.236,72.642,75.433,77.443,83.588
2.828,76.415,76.362,75.106,71.177,72.612,75.465,77.488,83.846
0.000,76.393,76.363,75.084,71.188,72.627,75.442,77.414,83.999
0.000,76.338,76.350,75.043,71.169,72.615,75.392,77.354,83.852
0.000,76.316,76.393,75.032,71.124,72.594,75.357,77.346,83.575
