Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),App message,
0,1349,,0.08489032831483612,-0.46759135034895427,14.809772453658457,5.959100427295409,5559,88.2529213567439,49.418314225494996,55.99623611974479,0.009461904107358705,0.005298310165380412,,
0,1349,,0.08487153750402732,-0.46791338940675486,14.810097216404012,5.936360390637242,5559,87.91807449694765,49.40696979369187,56.196601297731085,0.00947059476346385,0.005322152379747579,,
0.03146000000834465,1349,,0.0848144014394413,-0.46829776347313046,14.810429910536069,5.9099723784912195,5559,87.52923168484836,49.37044469537088,56.40452194660026,0.009485386780748188,0.005350187068467032,,
0.055875,1349,,0.08478792574499872,-0.46849754475122074,14.810146324638634,5.926437039450471,5558,87.77139973801967,49.353064346864365,56.229095689681984,0.009492775189368492,0.0053377016448364,,
0.08128999999165534,1349,,0.08477909224663238,-0.46859025788084374,14.809644578895837,5.958119046641886,5559,88.23762543951604,49.35095379702507,55.929603217681226,0.009495059807923933,0.00531054927585338,,
0.109875,1349,,0.08475236733681613,-0.4685923614064592,14.809267808844261,5.980014151257052,5559,88.5596310666442,49.34051313875456,55.7144519963324,0.00949711163499033,0.005291263702914787,,
0.13471500000357628,1349,,0.08478951147157798,-0.4685998196404597,14.80964950966574,5.945611543991111,5561,88.05242308713092,49.374825919613386,56.07435228756316,0.00949066271956851,0.005321827647795268,,
0.1592650000154972,1349,,0.08473967700856766,-0.46871636766541447,14.809908498927957,5.926477582446324,5561,87.77059071697784,49.34978524726618,56.225877989585236,0.009497840067933827,0.005340243968242414,,
0.18287999999523163,1349,,0.08468806564015352,-0.46878279859764804,14.809937387031667,5.922103198558418,5561,87.70597757019013,49.31708838484192,56.230019607698914,0.009505484081694753,0.005344935562943658,,
0.20802500000596047,1349,,0.08458851396175704,-0.4687279364525625,14.80945100843412,5.9554545933460385,5561,88.1970130331121,49.25673577918125,55.848530562694485,0.009516017028693853,0.0053145556786212975,,
0.2328449999988079,1349,,0.08454449156061994,-0.46859507976454806,14.809056472653833,5.980984046802571,5560,88.57273051114093,49.223736366252375,55.57436931456107,0.009519697494678913,0.005290511843321877,,
0.2572249999940395,1349,,0.08452872358437458,-0.4684853065665596,14.80871335632918,5.999161063346702,5561,88.83985656555228,49.22288829934032,55.40631221418082,0.009517631385577149,0.0052733685608877395,,
0.2815149999856949,1349,,0.08456071200036785,-0.4685502780858062,14.80867561496023,5.999022943405192,5561,88.83758477559141,49.24700812331545,55.43487955882196,0.009514289211489706,0.0052742347652673105,,
0.307294999986887,1349,,0.08467671824885625,-0.46860053097943144,14.808451556086705,6.01232377920016,5564,89.0332054237937,49.3413899575422,55.41908743224463,0.009497108439439137,0.005263210829587858,,
0.33383500000834465,1349,,0.08488084962095754,-0.468586719085592,14.808655623936893,5.99524764580268,5568,88.78155776691027,49.49616842538583,55.75050682860796,0.009467131173839731,0.005277973611544792,,
0.3574699999988079,1349,,0.08502716316624592,-0.4686242532934227,14.809146978001452,5.960470030955917,5570,88.26947674639904,49.598998408884825,56.19042984856962,0.009448260415062668,0.005309018140435961,,
0.3845499999821186,1349,,0.08504956590914581,-0.4687238580715777,14.80948987226236,5.934325316311897,5569,87.88433067063116,49.6029545570506,56.441181469482046,0.009449514897998206,0.005333417851564909,,
0.41007499998807906,1349,,0.08502975246867162,-0.46891733513168665,14.809096019612294,5.960860317105156,5567,88.27495279550683,49.57232861262744,56.15673194123833,0.009459255763350211,0.005312008902660714,,
