Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),App message,
0,1500,,0.14108880279840108,-0.8417493360767828,14.589909016522512,11.788301765213067,7182,171.99025021377037,106.11028161304802,61.69552139214942,0.007932778268805158,0.004894168913822467,,
0.021669999986886977,1500,,0.14106648306002378,-0.8415825531276016,14.589945554032203,11.779100612756379,7185,171.85643661558294,106.13840236165608,61.75992267259198,0.007929105153288369,0.004897009211299402,,
0,1500,,0.1410483959355333,-0.841622662530344,14.589746294797365,11.79574981702696,7184,172.0969971873258,106.11653887491552,61.66088927130365,0.00793111678399541,0.00489039713815719,,
0.049955000013113024,1500,,0.1410570798695402,-0.8414949278363718,14.589852403348514,11.782746604434939,7183,171.90853386476164,106.10705885340782,61.722973530145374,0.007930621552699324,0.004895015441748608,,
0.07472500002384186,1500,,0.14106060750077276,-0.8414000991564983,14.589897389340889,11.778033108480475,7183,171.84029450098984,106.0989476728947,61.742764106054025,0.00793033406655976,0.0048964074555380354,,
0.0989950000345707,1500,,0.14104601430230235,-0.8412946234037788,14.590002337925405,11.765624616255966,7180,171.66049065832723,106.05533662951984,61.78203046186802,0.00793260056627466,0.004900921698274126,,
0.12248000001907348,1500,,0.14102897147326576,-0.841212406866278,14.590093020145003,11.756692089172606,7179,171.5312311902312,106.01635912393718,61.805863800023175,0.00793474152307823,0.004904135538637616,,
0.14847000002861022,1500,,0.14097006913619703,-0.8411152802208633,14.590021136013569,11.760814680161893,7177,171.59053476030067,105.94667748330701,61.74389375923719,0.00793904349056524,0.004901874578314237,,
0.1753100000023842,1500,,0.1408811513647602,-0.8410432545842172,14.590081247647316,11.752374980533903,7176,171.46810581880717,105.87115035445575,61.74393182270954,0.007944026788869407,0.004904954484497308,,
0.20056500002741814,1500,,0.14079738687259424,-0.840971303459184,14.590029070254394,11.75329257546034,7175,171.4808803471715,105.7890171477336,61.691435764476196,0.007949514289226958,0.004904169501326306,,
0.22249000003933905,1500,,0.14072861209688026,-0.8410023638901754,14.58997326085675,11.754694598698041,7174,171.50067988454168,105.72968330590554,61.64971671079395,0.007954269204201817,0.004903784430804345,,
0.2552900000214577,1500,,0.14060596299191175,-0.8411081536329068,14.589892256929001,11.75513792916628,7173,171.5061958518755,105.61879866302408,61.583080505291896,0.007963621668491568,0.004904243543244032,,
0.2806350000202656,1500,,0.1406287537720362,-0.841088610279797,14.589840031666231,11.75688900820756,7172,171.53112989980335,105.62478637576538,61.57761943121584,0.007962985196368424,0.004903416719583803,,
0.304085000038147,1500,,0.14061938238619398,-0.8411342927481208,14.589809629306265,11.755062527008516,7172,171.50412444964607,105.61278440359908,61.58031752443783,0.007964322666976826,0.0049044551869951054,,
0.32837000000476835,1500,,0.14055921038164254,-0.8411319648383458,14.589790926992276,11.750880541940015,7174,171.44289031496652,105.59734908983503,61.593308941442096,0.007965464778124005,0.004906193329411673,,
