Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),App message,
0,1505,,-0.04739305740091293,0.9569520706450457,16.276660850016214,2.3285225598114834,0,37.900571987663106,0,0,0,0,,
0,1505,,-0.0474353731241457,0.9595708349307543,16.276567583823994,2.328762614019531,0,37.90426207377153,0,0,0,0,,
0.024,1505,,-0.047437921030103025,0.9607132461685323,16.27662686275075,2.3225207138557717,0,37.8028030404399,0,0,0,0,,
0.05,1505,,-0.04744392233940564,0.9627346891024452,16.276494661396505,2.3279187521251075,0,37.89035714112912,0,0,0,0,,
0.07501999999955297,1505,,-0.047461399543296534,0.9629613762077562,16.276380818653333,2.3326437742698607,0,37.966998384277076,0,0,0,0,,
0.10709499999973923,1505,,-0.047496964240107964,0.9631389397358625,16.27636768071315,2.3317150080673947,0,37.951850797941944,0,0,0,0,,
0.13389500000001864,1505,,-0.04749495667903203,0.9623092921749358,16.27638404112342,2.32954199957037,0,37.91652022493391,0,0,0,0,,
0.15853000000026077,1505,,-0.04750103338313427,0.9635398402175951,16.276275179629618,2.331711656774014,0,37.95158056520394,0,0,0,0,,
0.18422500000009312,1505,,-0.04750079561384779,0.9640027355576127,16.27628371214448,2.3281881588614244,0,37.89425100888385,0,0,0,0,,
0.20756000000005587,1505,,-0.047514538063002876,0.964237581682487,16.27608976163052,2.336189773211961,0,38.02403444900113,0,0,0,0,,
0.23320500000007452,1505,,-0.04750555296626491,0.9634508868737062,16.27607849048691,2.332673959533706,0,37.966784458085485,0,0,0,0,,
0.25500499999988824,1505,,-0.04750583883485493,0.9627245490391247,16.2759617874378,2.3355113560293757,0,38.01269358486116,0,0,0,0,,
0.27775999999977646,1505,,-0.04749120861165235,0.9620980117789236,16.276012283977185,2.330153882744531,0,37.92561321910712,0,0,0,0,,
0.3054849999998696,1505,,-0.0475230378301551,0.9615142224877772,16.275868243534863,2.334721663002407,0,37.999622172353774,0,0,0,0,,
0.3312949999999255,1505,,-0.04757906172028392,0.9604704934910216,16.275828833399437,2.3325549257285707,0,37.96426471566095,0,0,0,0,,
0.35731000000005586,1505,,-0.04760848075324853,0.9603681706197077,16.275765776817977,2.334113627350964,0,37.989486695243286,0,0,0,0,,
0.38335499999998135,1505,,-0.047638817830698565,0.9606819571216819,16.275731349610087,2.332092639327811,0,37.956513280102584,0,0,0,0,,
0.40829000000003723,1505,,-0.047658199612726104,0.9603003491434411,16.275802819576676,2.3239954725556533,0,37.82489206490473,0,0,0,0,,
0.43510499999998137,1505,,-0.0475955345009168,0.9593067992835586,16.275703185044947,2.3263950137607114,0,37.86371473513789,0,0,0,0,,
0.4638799999998882,1505,,-0.047581218297325534,0.9587142671792914,16.27556443498207,2.3303031789020445,0,37.926999541263775,0,0,0,0,,
