Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),App message,
0,1500,,0.14710160201591138,-0.8658531718727421,14.263253342149126,12.520133338846575,7371,178.5778336894561,113.5492904071841,63.585321907669936,0.0076253507949527516,0.004848603849559775,,
0,1500,,0.14712294415985405,-0.865382871746677,14.263065368968658,12.536796021362267,7372,178.8131411701162,113.58186581512791,63.51986496734617,0.00761902320882122,0.0048395932540740046,,
0.027660000026226043,1500,,0.14715226234892786,-0.8649782620261105,14.262581873857476,12.572861262442112,7373,179.3214631442317,113.6163916679156,63.35905901934993,0.007613146741663103,0.0048236181372800415,,
0.051280000030994415,1500,,0.14711519768108172,-0.8646329163761219,14.262410698268601,12.583659544827253,7373,179.473320515514,113.58868059814998,63.29000893942405,0.0076119637258134,0.004817612522533017,,
0.07568999999761582,1500,,0.147110219621978,-0.8642934831596263,14.262125729499106,12.602844227349262,7373,179.74334891974718,113.58816865058617,63.19464354772963,0.007609009753633053,0.004808486591320388,,
0.1036700000166893,1500,,0.14706328167939875,-0.8638596494097545,14.262098846218178,12.5945244689534,7374,179.6243528973269,113.56687761195587,63.22465510947204,0.007606616185763751,0.004809256848950408,,
0.12961500000953674,1500,,0.14708519619301919,-0.8635958767711824,14.261746168380308,12.617095228690854,7375,179.94180953387124,113.58793129767515,63.124813289317295,0.007602884099614357,0.0047993063924847545,,
0.15460000002384186,1500,,0.1471266631796584,-0.8633496669357903,14.261625125026747,12.621330673725673,7375,180.00068664767682,113.62112722598178,63.12260766447928,0.007598495878488062,0.004796368741779648,,
0.18090000000596046,1500,,0.14720529966280382,-0.8631473157953163,14.26182070843661,12.59643090494788,7375,179.6480391325766,113.68210340353703,63.280458808482706,0.007592640265736506,0.0048046575958356616,,
0.20603500002622605,1500,,0.1472417069616051,-0.862851465267232,14.262053989165718,12.575055624096294,7375,179.34612222762334,113.71896309839015,63.407539391378535,0.00758757767181441,0.004811096301107164,,
0.22921500000357628,1500,,0.1472973386522083,-0.8626314846328753,14.26216376597967,12.56876272377758,7375,179.25775230225653,113.76270864851632,63.46320155610044,0.007582726315862255,0.004812240885283131,,
0.2580450000166893,1500,,0.14732568937955537,-0.862391928624769,14.26215952024808,12.558819793800716,7375,179.1158912852349,113.78455912806389,63.52566392161515,0.007579164828983093,0.004814714777325057,,
0.28296000000834465,1500,,0.1473640496890577,-0.8622361823307929,14.262246637195055,12.543516876216104,7376,178.89873138641255,113.82761859695215,63.62684503954924,0.007574929467547344,0.004819688634171501,,
0.30897000002861025,1500,,0.14741428765196096,-0.86219262682339,14.262427136434743,12.530591073837526,7376,178.7166421670673,113.8586084646144,63.70901281715974,0.007572485194137489,0.0048243555629105764,,
0.3452150000035763,1500,,0.14742617636940003,-0.8622246660544095,14.262465066466856,12.516485381720411,7375,178.51593551173042,113.85774904248072,63.78015985861332,0.007572823749859225,0.00482995909347125,,
0.37316000002622607,1500,,0.1474357087911916,-0.8626239145175679,14.262488849428724,12.510038728752365,7373,178.42428787475208,113.84098572713013,63.803525340139075,0.007577445934851834,0.004834677637178529,,
0.40011000001430513,1500,,0.14748190077097412,-0.8630141617338134,14.262144423610945,12.535360175694874,7372,178.78111722774136,113.85236405132454,63.682544228814194,0.007580116310494593,0.0048272109220262776,,
0.4291400000154972,1500,,0.14747831708313264,-0.8634407004566794,14.262200417651751,12.52293176532592,7372,178.6045626536557,113.84654036983164,63.74223518051957,0.007584250673334328,0.004834370900876906,,
0.45263000002503395,1500,,0.1474910117287901,-0.8637703080720105,14.26215184065783,12.517085069010173,7370,178.52056785665408,113.82921371029646,63.76252051903477,0.007588300752655361,0.004838491824457944,,
0.4789450000226498,1500,,0.14747223082022332,-0.8638223276242809,14.26192707389295,12.529821781934201,7369,178.69940450282098,113.80133416872889,63.68310766638978,0.007590616875752305,0.004833940717528493,,
0.5050750000178814,1500,,0.14752214180446543,-0.8638268975106443,14.262078263336878,12.511753681673863,7369,178.44361021962595,113.8330992767305,63.792196950412674,0.007588538860834003,0.004840895655761829,,
0.5264900000095367,1500,,0.14749524250685608,-0.8638123415487191,14.261919993948108,12.518434472380514,7369,178.53691089457288,113.81809085349559,63.75045377630951,0.00758941162227542,0.004838284348152554,,
0.5539900000095368,1500,,0.14744298415841472,-0.8638931502397568,14.261743907916454,12.532060673277446,7368,178.729039960754,113.76900897404269,63.65446208351173,0.00759339611050722,0.004833535448013673,,
0.5751850000321865,1500,,0.14743466902493008,-0.8638809780901213,14.261709101016127,12.529849303670744,7367,178.69706584852162,113.7400659712089,63.649655035536156,0.007595221355936228,0.004834332192238781,,
0.6005550000071526,1500,,0.14743971410165202,-0.8638124044172157,14.261558367097628,12.535001322418884,7366,178.76865299132285,113.73342511577698,63.620452027066186,0.007595061904957864,0.004832012715669697,,
0.6238250000178814,1500,,0.14746906042826513,-0.8638068634355514,14.261390877033302,12.546439021508638,7365,178.92967100059792,113.74281329616284,63.56844712232369,0.007594386303654863,0.0048276334417038345,,
0.6506850000023842,1500,,0.14743092815348702,-0.8639162392315823,14.261390995878017,12.546842846382447,7365,178.93543159609513,113.70331291806615,63.5443254048895,0.007597986523524733,0.004828089280728208,,
0.6746200000047684,1500,,0.14742216440598344,-0.8640866041450607,14.261314535258427,12.553033126318265,7364,179.0227537859432,113.68706626207297,63.50425510603426,0.007600570870156474,0.004826685914899095,,
0.6996000000238418,1500,,0.14743273641890275,-0.864298586188424,14.261302601729716,12.553785085251599,7364,179.03332789785432,113.70000119342563,63.507729275018576,0.0076015705990898404,0.004827584876719384,,
0.7284150000214576,1500,,0.1474579231154104,-0.8645370254568253,14.261336246569718,12.543922352055421,7364,178.89309451352406,113.71352563665982,63.56507273010655,0.007602763353052782,0.004832702054865888,,
0.7545099999904633,1500,,0.14748209242014798,-0.8647405806628402,14.261122972638002,12.5602174670438,7365,179.12280586058745,113.74363014052155,63.500361996924624,0.007602540727727077,0.004827640883070322,,
0.780469999998808,1500,,0.1475452164199167,-0.8650960967755836,14.260993987221484,12.564878627279464,7363,179.18765855380016,113.76598406292625,63.489854703787316,0.0076041718788023805,0.004827877677277886,,
0.8074900000095367,1500,,0.14765226536697607,-0.8653749325384762,14.261012158598044,12.556238555123487,7361,179.0646707008736,113.8154312228265,63.56107588244164,0.007603318137452341,0.00483275081092953,,
0.8336400000154972,1500,,0.14775314592433209,-0.8655284869822962,14.260658121396741,12.576852975781675,7360,179.3542005306937,113.88436801929439,63.49690594495156,0.007600064012610209,0.004825805497843215,,
0.8587500000298023,1500,,0.14785828734862827,-0.8657501100356593,14.260661663296112,12.570605440520362,7359,179.26515109005027,113.94562991136813,63.56262174689481,0.007597922892778577,0.004829438988957575,,
0.8803050000071525,1500,,0.14793707864717487,-0.8658987336427479,14.260536080496871,12.57438108531795,7359,179.31741515709405,114.00432321051213,63.57682722039949,0.007595314890329572,0.004828860224670106,,
0.9043950000107288,1500,,0.14802643725738251,-0.8660410301518778,14.26053609530018,12.571996200656466,7359,179.28340560943826,114.06739828336836,63.624069330688435,0.007592362438217821,0.004830569941528853,,
0.9293700000047683,1500,,0.14810370006622264,-0.8662390927610949,14.260707627940437,12.557368720749507,7359,179.07696390285315,114.13613029231034,63.7357970588711,0.007589525687813298,0.004837244690115575,,
0.9553950000107289,1500,,0.1481799280635122,-0.8664085438136488,14.260798154777712,12.546922206324458,7358,178.92912504809132,114.17722939178074,63.81142777124349,0.007588277876674584,0.0048421884563554516,,
0.9817450000047684,1500,,0.14823831855557146,-0.8667539353117053,14.260710035668074,12.548040256342517,7357,178.94396361159073,114.20718404003432,63.82287601940476,0.007589311851064223,0.004843717093430712,,
1.0186050000190734,1500,,0.14837215262772652,-0.867145850189251,14.2603833368955,12.56734113153627,7356,179.21510206124128,114.29186698299722,63.77356911804311,0.007587117728317914,0.0048385757685361274,,
1.044155000001192,1500,,0.14843102889631987,-0.8675749139552692,14.260439445837902,12.559113285603157,7354,179.09847450276212,114.30930912978106,63.824836837467394,0.007589713563663203,0.00484412229843917,,
1.0731550000309944,1500,,0.14851063049832824,-0.8680809311276952,14.260206294662,12.570408981700886,7354,179.25662528732673,114.36590964134507,63.800101925399034,0.007590381905324962,0.004842671392124371,,
1.1003800000250339,1500,,0.14855910216683255,-0.8686531148354826,14.260111083847514,12.576580576407894,7353,179.34343607453556,114.38352608464348,63.77904237159001,0.007594215221103446,0.004843517743657305,,
1.1233350000083446,1500,,0.14856541012861602,-0.8690720998309077,14.260002057495463,12.579909856713785,7352,179.38954043984603,114.37832390830285,63.75975077914694,0.00759822377295582,0.004844608541278527,,
1.1487650000154972,1500,,0.14860148821153352,-0.8694738785244616,14.259832541502647,12.5893158596543,7351,179.52153597075377,114.39866770527253,63.72420282985405,0.007600384654518038,0.004843284533094176,,
1.1729200000166893,1500,,0.14861973575983833,-0.8698396486166181,14.259905907663136,12.58125909465217,7350,179.40757088967104,114.39841139515413,63.764539493990966,0.007603599018626444,0.004848399899196768,,
1.1993350000083447,1500,,0.1486791007940239,-0.8703254280028683,14.259525920313445,12.607771140253567,7350,179.78083937182552,114.43107944987327,63.65031993938194,0.007605673495233573,0.004841035513260942,,
1.2269700000286101,1500,,0.14873325369364376,-0.8707548728999068,14.259367392150837,12.615653706245022,7348,179.89124108949713,114.45196265738363,63.62286566272729,0.007608037928598438,0.0048404517508815244,,
1.2529150000214577,1500,,0.14886292472564777,-0.8711526084049975,14.25923488900208,12.620575694550531,7348,179.95975326302658,114.54280708837359,63.64912432445908,0.007605476332816554,0.00484081908654172,,
1.2774600000083447,1500,,0.14893620284704578,-0.871470446897838,14.25897727622572,12.633445210167269,7347,180.14000817221773,114.5912230508363,63.612311453480466,0.00760503661359148,0.0048377395767890356,,
1.303555000036955,1500,,0.14895646172246424,-0.8717530380037188,14.258868940404907,12.635898533451359,7347,180.1736211327375,114.59584156046856,63.60300738810345,0.007607196091349638,0.004838405492008627,,
1.3256350000202657,1500,,0.14897859585998063,-0.8720432590212391,14.258929225725064,12.624454444360024,7347,180.01120243551983,114.622346332115,63.67511842668393,0.007607969012381918,0.004844383278499602,,
1.3527150000333785,1500,,0.14895534973100832,-0.8720785814179413,14.25875509173372,12.636903666076526,7345,180.18651449241716,114.57419751775747,63.58644421338153,0.007611474488248375,0.0048398659792858205,,
1.3808800000250339,1500,,0.14898696852588234,-0.8721002913699275,14.258633620465949,12.639188626846002,7345,180.21755989015725,114.59844197936309,63.58894330231246,0.00761005364738707,0.004839152699112525,,
1.4059350000321864,1500,,0.14899878657190713,-0.8719550823848304,14.258688149700749,12.630864962175734,7346,180.09956455664553,114.61304529842027,63.63871316433516,0.007607817069291751,0.004841516882793906,,
1.4311800000071526,1500,,0.14902560149605182,-0.8719065336049838,14.258759337788792,12.619904074096404,7345,179.94417505852093,114.63043417511565,63.703331401439286,0.007606239476272176,0.004845427940756764,,
1.4537550000250339,1500,,0.14902581376355506,-0.8718953427098342,14.25870451951579,12.625137335913456,7344,180.01810279109674,114.61138209416342,63.66658703606325,0.007607406234692247,0.004843375911597242,,
