Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),App message,
0,1253,,0.05133649693934472,-0.20866526126225224,14.576582478326465,3.2353120237421984,4281,47.15979255719947,23.01623719481273,48.80478888217469,0.00906600238327749,0.004424643323211505,,
0,1253,,0.05140995305651941,-0.20886909983123492,14.576532294922,3.2385937983054447,4284,47.207467091133424,23.063380676454283,48.85536568172725,0.009056308906372611,0.004424492833475173,,
0.02337999999523163,1253,,0.05150316069307592,-0.20918007700835958,14.576451001690222,3.2426063665467035,4285,47.265692819736785,23.111621887618345,48.89724556828584,0.009050860992167072,0.004425621725384125,,
0.053700000017881395,1253,,0.05163564415788102,-0.20962331664412237,14.576352789074333,3.2441509930380557,4287,47.28788937554853,23.179716926648027,49.01829460511663,0.009043394158240722,0.004432917590788345,,
0.07598500001430511,1253,,0.0516987023034059,-0.20991374039530863,14.576348858740545,3.244166351899679,4288,47.288100501077366,23.21242621432752,49.08724598442831,0.009043162419003945,0.004439039381387844,,
0.10334500002861023,1253,,0.0518423857259086,-0.21014156367783585,14.576324698541306,3.2456686969145867,4288,47.30992079011847,23.279333775806766,49.206029913009445,0.009026957803071974,0.004441807556814336,,
0.13265999999642372,1253,,0.05184395346589099,-0.21042804602613058,14.576636151932338,3.228195248492657,4287,47.05622756467426,23.276557959962517,49.46541438743921,0.00904034206380871,0.004471842663904952,,
0.15937000000476836,1253,,0.051789125126774804,-0.21051224187792178,14.576581409367542,3.2308320585695944,4285,47.09448652173421,23.237071457640642,49.341384042730105,0.009059327560345505,0.004469997603238967,,
0.1821100000143051,1253,,0.0517631157507612,-0.21052439110641583,14.576539776943198,3.232151013762407,4284,47.11357781719501,23.219463781748,49.28401717195337,0.009066720622200656,0.004468444148378409,,
0.20385000002384185,1253,,0.05165720919229955,-0.2104473548391929,14.576504096307714,3.2339342070870516,4284,47.13945521679405,23.1748675235664,49.16235755586342,0.009080843919612058,0.004464356956849562,,
