Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,84.392,82.146,80.475,77.893,76.241,81.336,84.253,84.851
0.000,84.411,82.119,80.513,77.915,76.228,81.322,84.210,84.866
0.000,84.356,82.078,80.524,77.888,76.231,81.267,84.209,84.805
0.000,84.274,81.984,80.424,77.840,76.217,81.197,84.172,84.790
0.000,84.302,81.968,80.372,77.770,76.186,81.131,84.183,84.718
0.000,84.190,81.934,80.390,77.757,76.185,81.097,84.169,84.684
1.348,84.307,82.005,80.489,77.766,76.236,81.173,84.172,84.695
0.000,84.363,82.065,80.586,77.842,76.231,81.156,84.172,84.760
0.000,84.331,82.123,80.552,77.854,76.170,81.185,84.276,84.755
0.000,84.272,82.171,80.559,77.839,76.155,81.167,84.335,84.738
0.000,84.241,82.106,80.584,77.817,76.132,81.156,84.271,84.823
0.000,84.237,82.144,80.572,77.780,76.208,81.207,84.278,84.846
0.000,84.308,82.275,80.641,77.818,76.227,81.200,84.402,84.892
0.000,84.276,82.206,80.621,77.834,76.233,81.158,84.388,84.887
1.447,84.191,82.144,80.577,77.836,76.228,81.167,84.323,84.813
0.000,84.080,82.140,80.553,77.783,76.194,81.149,84.382,84.799
0.000,84.070,82.131,80.469,77.855,76.223,81.145,84.415,84.796
0.000,84.109,82.151,80.456,77.848,76.297,81.223,84.412,84.827
0.000,84.181,82.147,80.469,77.899,76.278,81.227,84.444,84.859
0.000,84.184,82.109,80.403,77.888,76.207,81.214,84.481,84.770
0.000,84.162,82.079,80.358,77.823,76.142,81.191,84.463,84.712
0.000,84.153,82.100,80.381,77.823,76.212,81.175,84.420,84.699
1.549,84.082,82.023,80.328,77.834,76.137,81.208,84.384,84.693
0.000,84.075,82.018,80.368,77.857,76.140,81.264,84.402,84.737
0.000,84.035,81.939,80.314,77.811,76.173,81.240,84.392,84.688
0.000,84.108,81.975,80.340,77.856,76.211,81.276,84.455,84.735
0.000,84.005,81.999,80.288,77.873,76.216,81.231,84.442,84.711
0.000,84.024,81.998,80.322,77.885,76.190,81.226,84.462,84.637
0.000,84.012,82.033,80.300,77.820,76.142,81.239,84.428,84.615
0.000,83.962,82.022,80.252,77.773,76.108,81.235,84.351,84.591
1.649,83.989,81.991,80.250,77.784,76.107,81.283,84.292,84.637
0.000,84.037,81.973,80.248,77.826,76.106,81.221,84.298,84.635
0.000,84.022,82.027,80.277,77.867,76.137,81.188,84.295,84.592
0.000,84.004,82.045,80.281,77.900,76.140,81.145,84.293,84.551
0.000,83.972,82.029,80.279,77.909,76.223,81.234,84.362,84.593
0.000,83.944,81.961,80.265,77.873,76.168,81.213,84.352,84.580
0.000,83.902,82.048,80.290,77.853,76.162,81.266,84.377,84.643
1.744,83.839,81.950,80.263,77.790,76.117,81.213,84.323,84.656
0.000,83.873,81.877,80.239,77.737,76.111,81.218,84.270,84.641
0.000,83.886,81.881,80.201,77.704,76.118,81.169,84.231,84.682
0.000,83.841,81.828,80.150,77.688,76.093,81.055,84.193,84.667
0.000,83.853,81.907,80.103,77.721,76.151,81.101,84.344,84.724
0.000,83.860,81.858,80.106,77.726,76.157,81.120,84.318,84.709
0.000,83.877,81.844,80.127,77.739,76.198,81.143,84.323,84.682
0.000,83.794,81.782,80.133,77.658,76.137,81.107,84.243,84.677
1.843,83.748,81.764,80.123,77.602,76.117,81.087,84.195,84.625
