Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),App message,
3.7322650000452997,1349,,0.02477406112415803,-1.470493313985663,14.35615905038107,1.0335560278207012,0,14.837894722874069,0,0,0,0,,
3.7640649999976157,1349,,0.024782115814382943,-1.4692151128051627,14.356161962903847,1.0334505531817175,0,14.836383522129314,0,0,0,0,,
3.790365000009537,1349,,0.024774268871717076,-1.4681943133015352,14.356180144840161,1.0327709584887197,0,14.8266459284233,0,0,0,0,,
3.814964999973774,1349,,0.02480121566179505,-1.4677669200316252,14.35620589076762,1.0321916769332424,0,14.818356232790324,0,0,0,0,,
3.850545000016689,1349,,0.024819555843205166,-1.4669234782848646,14.35618493563094,1.0327004720859112,0,14.825638960378718,0,0,0,0,,
3.8850750000476837,1349,,0.024776213155292215,-1.465975961924285,14.356180835706422,1.0329217002517297,0,14.828810717939175,0,0,0,0,,
3.909384999990463,1349,,0.024667081940479174,-1.4652023830988676,14.356212645284941,1.0312978547779497,0,14.805531303818434,0,0,0,0,,
3.942240000009537,1349,,0.024632942112179368,-1.464610143335321,14.356191819447396,1.0310011381250537,0,14.801250104991851,0,0,0,0,,
3.970509999990463,1349,,0.024624259799151393,-1.4646451055397,14.356171608154138,1.0325359660600761,0,14.82326352034967,0,0,0,0,,
4.0055450000166894,1349,,0.024667128519006543,-1.4645388114063453,14.356140679617361,1.0335298893444964,0,14.837500488018955,0,0,0,0,,
4.038145000040531,1349,,0.024740782023441654,-1.4647144736382154,14.356130131903626,1.0330386553545643,0,14.830437367556865,0,0,0,0,,
4.069289999961853,1349,,0.02472172118430116,-1.465229360892872,14.356102366384128,1.0327412555525985,0,14.826139182701176,0,0,0,0,,
4.098730000019073,1349,,0.024736747140811866,-1.4646995412608257,14.355995292117843,1.0383772814366243,0,14.906939363746304,0,0,0,0,,
4.129964999973774,1349,,0.024727134622946068,-1.4634274662080788,14.355988213601522,1.0374983763021863,0,14.894314461824903,0,0,0,0,,
4.162205000042915,1349,,0.024773910225499796,-1.4626179100747432,14.356024705821245,1.0362119013838575,0,14.875883656732666,0,0,0,0,,
4.195344999969006,1349,,0.024816414996263636,-1.4626280377054799,14.355992982657309,1.0355637729429286,0,14.86654625746281,0,0,0,0,,
4.223580000042915,1349,,0.02479608844277781,-1.4618135549263602,14.35597928752124,1.0350753988494188,0,14.859520986905043,0,0,0,0,,
4.2578799999952315,1349,,0.024790662491099957,-1.4623619995782124,14.355952495047184,1.0353426964489596,0,14.863330566315321,0,0,0,0,,
4.283635000050068,1349,,0.024802027638206048,-1.4628596965662874,14.355939819418454,1.0355782379414833,0,14.866698862187338,0,0,0,0,,
4.3171100000143054,1349,,0.024866348073529054,-1.4619959333769355,14.355965902651246,1.0341227663347354,0,14.845831172656844,0,0,0,0,,
4.356019999980926,1349,,0.024811351801591552,-1.4630610876463013,14.355956450026362,1.0338544842826132,0,14.841969952025659,0,0,0,0,,
4.390189999997616,1349,,0.024787677619806714,-1.4649385668864774,14.355823804243869,1.0397806400112286,0,14.926907663065121,0,0,0,0,,
4.414350000023842,1349,,0.02486660749444536,-1.4653045859869471,14.355685039509263,1.046871809826631,0,15.028561978612153,0,0,0,0,,
4.453795000016689,1349,,0.02499865229042253,-1.4652387146926023,14.35573147420851,1.0424191605774327,0,14.964689552819465,0,0,0,0,,
4.478849999964237,1349,,0.025003286712789063,-1.4669694471541326,14.355772350044711,1.0404034179955457,0,14.935794620952466,0,0,0,0,,
4.505889999985695,1349,,0.024971637817534975,-1.4687174711176736,14.355803604949562,1.037679887160012,0,14.896728664875354,0,0,0,0,,
4.529294999957084,1349,,0.02498375194229019,-1.4693937591254393,14.355752509747683,1.0405255021232194,0,14.937526588561875,0,0,0,0,,
4.558305000007152,1349,,0.024961706850266996,-1.4705420692225113,14.355706422186874,1.041836888486488,0,14.956304510916665,0,0,0,0,,
4.594444999992848,1349,,0.02483962222224445,-1.4704764960284222,14.355795630617758,1.0363362027655336,0,14.877430731512446,0,0,0,0,,
