Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,84.972,84.638,82.414,79.314,78.252,82.645,86.411,87.421
0.000,84.946,84.583,82.271,79.271,78.219,82.512,86.333,87.533
0.000,84.896,84.500,82.221,79.201,78.253,82.468,86.234,87.350
0.000,84.920,84.443,82.154,79.132,78.262,82.399,86.145,88.683
0.000,84.813,84.438,82.155,79.038,78.318,82.363,86.244,88.503
0.000,84.797,84.477,82.110,79.071,78.386,82.385,86.246,88.769
1.348,84.754,84.363,82.031,78.979,78.314,82.297,86.181,88.765
0.000,84.801,84.329,82.013,78.963,78.376,82.277,86.165,88.846
0.000,84.807,84.402,82.032,78.916,78.292,82.344,86.174,88.953
0.000,84.816,84.412,82.052,78.987,78.409,82.403,86.226,88.735
0.000,84.808,84.353,82.019,78.995,78.371,82.404,86.232,88.438
0.000,84.820,84.326,82.064,79.128,78.339,82.501,86.189,88.184
0.000,84.854,84.268,81.977,79.081,78.284,82.484,86.213,87.882
0.000,84.809,84.223,81.943,79.001,78.247,82.466,86.165,87.665
1.447,84.783,84.265,81.995,79.067,78.206,82.501,86.193,87.733
0.000,84.754,84.323,81.968,79.002,78.208,82.440,86.210,88.146
0.000,84.740,84.350,82.031,79.018,78.244,82.427,86.221,87.987
0.000,84.793,84.574,82.205,79.189,78.259,82.525,86.303,87.918
0.000,84.830,84.533,82.216,79.250,78.179,82.508,86.257,87.767
0.000,84.802,84.482,82.177,79.229,78.130,82.455,86.239,87.542
0.000,84.692,84.450,82.190,79.231,78.125,82.425,86.229,87.468
0.000,84.704,84.442,82.143,79.271,78.119,82.381,86.218,87.421
1.544,84.640,84.390,82.109,79.200,78.089,82.353,86.168,87.444
0.000,84.618,84.472,82.215,79.262,78.137,82.463,86.208,87.390
0.000,84.589,84.433,82.183,79.331,78.203,82.609,86.271,87.425
0.000,84.648,84.530,82.234,79.399,78.243,82.644,86.379,87.488
0.000,84.706,84.546,82.239,79.569,78.187,82.719,86.305,87.408
0.000,84.685,84.588,82.181,79.567,78.228,82.643,86.293,87.354
0.000,84.634,84.569,82.166,79.518,78.196,82.689,86.318,87.102
0.000,84.678,84.509,82.173,79.469,78.146,82.616,86.288,86.860
1.642,84.789,84.579,82.361,79.592,78.282,82.698,86.297,86.807
0.000,84.800,84.576,82.401,79.513,78.264,82.654,86.310,86.807
0.000,84.875,84.640,82.457,79.544,78.241,82.686,86.338,86.597
0.000,84.829,84.683,82.536,79.501,78.262,82.735,86.353,86.654
0.000,84.853,84.587,82.499,79.435,78.181,82.682,86.269,86.811
0.000,84.810,84.580,82.439,79.408,78.130,82.595,86.221,86.796
0.000,84.857,84.568,82.419,79.480,78.071,82.584,86.288,86.616
1.740,84.839,84.551,82.480,79.469,78.217,82.588,86.257,86.529
0.000,84.838,84.527,82.453,79.426,78.201,82.568,86.239,86.299
0.000,84.798,84.528,82.425,79.495,78.305,82.541,86.243,86.335
0.000,84.839,84.718,82.487,79.580,78.313,82.661,86.259,86.256
0.000,84.816,84.641,82.383,79.480,78.333,82.623,86.212,86.054
0.000,84.795,84.607,82.461,79.501,78.333,82.636,86.179,85.861
0.000,84.785,84.599,82.496,79.576,78.348,82.634,86.156,86.772
0.000,84.874,84.799,82.599,79.723,78.310,82.724,86.194,86.775
1.838,84.759,84.690,82.535,79.634,78.381,82.658,86.145,86.725
0.000,84.744,84.630,82.566,79.635,78.361,82.701,86.200,86.649
0.000,84.680,84.615,82.561,79.545,78.356,82.631,86.134,86.869
0.000,84.757,84.678,82.558,79.637,78.272,82.773,86.184,86.676
0.000,84.804,84.717,82.506,79.609,78.249,82.678,86.169,86.518
0.000,84.760,84.773,82.537,79.543,78.254,82.660,86.207,86.401
0.000,84.697,84.729,82.515,79.459,78.239,82.646,86.206,86.639
0.000,84.671,84.736,82.504,79.387,78.230,82.599,86.168,86.842
1.939,84.592,84.667,82.468,79.291,78.351,82.496,86.179,86.704
0.000,84.541,84.637,82.356,79.161,78.257,82.467,86.127,86.969
0.000,84.503,84.702,82.324,79.179,78.228,82.445,86.170,87.520
0.000,84.460,84.606,82.257,79.277,78.214,82.456,86.228,87.981
