freq,Ang_0,Ang_45,Ang_90,Ang_135,Ang_180,Ang_225,Ang_270,Ang_315,Ang_360
5.79E+09,0.000576497,0.000622495,0.000508743,0.000680677,0.001166284,0.00042803,0.000964758,0.000313517,0.000664649
5.80E+09,0.000549959,0.000589498,0.000490406,0.000681695,0.001154036,0.000415316,0.000937713,0.000297132,0.000653604
5.81E+09,0.000523546,0.00055262,0.000468544,0.000679198,0.001140483,0.000402184,0.000909206,0.000278166,0.000642689
5.82E+09,0.000497326,0.000511833,0.000443343,0.000673218,0.001125714,0.000388959,0.000879696,0.00025656,0.000631949
5.82E+09,0.000471384,0.000467029,0.000414987,0.000663812,0.001109841,0.000375964,0.000849632,0.0002324,0.000621442
5.83E+09,0.000445824,0.000417933,0.000383649,0.000651064,0.00109299,0.000363495,0.000819447,0.000206339,0.00061123
5.84E+09,0.000420767,0.000364075,0.000349458,0.000635083,0.001075295,0.000351803,0.000789548,0.000181038,0.000601385
5.85E+09,0.000396346,0.000306809,0.000312471,0.000616001,0.001056897,0.000341086,0.000760312,0.000160688,0.000591985
5.86E+09,0.000372706,0.000260632,0.000272685,0.000593977,0.001037941,0.000331482,0.000732082,0.000145971,0.000583112
5.86E+09,0.000349997,0.000230104,0.000230835,0.000569197,0.001018565,0.000323071,0.000705164,0.000135602,0.000574851
5.87E+09,0.00032837,0.000209469,0.000193855,0.000541885,0.000998906,0.000315885,0.000679825,0.00012848,0.000567282
5.88E+09,0.000307968,0.000195323,0.000168034,0.000512305,0.000979089,0.000309914,0.0006563,0.000123915,0.000560486
5.89E+09,0.000288918,0.000185853,0.000150135,0.000480785,0.000959228,0.000305112,0.000634787,0.00012151,0.000554531
5.90E+09,0.000271325,0.000180067,0.00013738,0.000447743,0.000939421,0.000301404,0.000615462,0.000121081,0.000549484
5.90E+09,0.000255271,0.000177435,0.000128214,0.000413746,0.000919751,0.000298683,0.00059847,0.000122608,0.000545398
5.91E+09,0.000240806,0.000177746,0.000121743,0.000379585,0.000900284,0.000296815,0.000583939,0.000126229,0.000542321
5.92E+09,0.000227956,0.000181042,0.000117448,0.000346361,0.000881069,0.00029563,0.00057197,0.000132262,0.000540288
5.93E+09,0.000216722,0.000187634,0.00011504,0.000315431,0.00086214,0.000294923,0.000562647,0.000141266,0.000539328
5.94E+09,0.000207086,0.000198174,0.000114399,0.000288071,0.000843518,0.000294456,0.00055603,0.000154159,0.000539458
5.94E+09,0.000199016,0.000213846,0.000115555,0.000265005,0.000825214,0.000293965,0.000552157,0.000172394,0.000540684
5.95E+09,0.00019247,0.000236788,0.000118701,0.00024628,0.000807233,0.000293173,0.000551047,0.000197943,0.000543
5.96E+09,0.0001874,0.000271024,0.000124259,0.000231536,0.000789579,0.000291808,0.000552696,0.000231468,0.000546384
5.97E+09,0.000183752,0.000322674,0.000133025,0.000220289,0.000772254,0.000289619,0.00055708,0.000269304,0.000550801
5.98E+09,0.000181472,0.000383497,0.000146468,0.000212101,0.000755266,0.000286398,0.000564157,0.0003082,0.000556196
5.98E+09,0.000180504,0.000441366,0.000166873,0.000206635,0.000738626,0.000281987,0.00057386,0.00034732,0.000562501
5.99E+09,0.000180789,0.000495898,0.00019237,0.000203667,0.000722353,0.00027629,0.000586098,0.000386564,0.000569629
6.00E+09,0.000182266,0.000547671,0.000215685,0.000203077,0.000706473,0.000269271,0.000600749,0.000425938,0.000577481
6.01E+09,0.000184871,0.000597009,0.000235556,0.000204839,0.000691022,0.000260958,0.000617652,0.000465418,0.00058594
6.02E+09,0.000188538,0.000644036,0.000252266,0.000209007,0.000676045,0.000251438,0.000636599,0.00050492,0.000594876
6.02E+09,0.000193196,0.000688751,0.000266097,0.000215668,0.000661598,0.000240854,0.000657327,0.000544296,0.000604145
6.03E+09,0.000198771,0.000731066,0.000277252,0.000224865,0.000647744,0.000229407,0.000679516,0.000583337,0.00061359
6.04E+09,0.00020519,0.000770837,0.000285888,0.000236419,0.000634552,0.000217352,0.000702785,0.000621783,0.00062304
6.05E+09,0.00021238,0.000807878,0.000292132,0.000249725,0.0006221,0.000204996,0.0007267,0.000659325,0.000632316
6.06E+09,0.000220276,0.000841977,0.000296104,0.000263709,0.000610465,0.000192692,0.000750783,0.000695627,0.000641227
6.06E+09,0.00022882,0.000872904,0.000297919,0.000277125,0.000599728,0.000180813,0.000774533,0.000730329,0.00064958
6.07E+09,0.000237973,0.000900426,0.0002977,0.000288949,0.000589964,0.000169722,0.000797434,0.000763068,0.000657183
6.08E+09,0.000247717,0.000924313,0.000295576,0.000298525,0.000581245,0.000159719,0.000818985,0.000793489,0.000663847
6.09E+09,0.000258062,0.000944351,0.000291694,0.00030552,0.000573636,0.000151015,0.000838706,0.000821258,0.000669394
6.10E+09,0.000269045,0.000960346,0.000286222,0.000309842,0.000567193,0.000143719,0.000856158,0.000846078,0.000673663
6.10E+09,0.000280737,0.000972135,0.000279359,0.000311582,0.000561963,0.000137863,0.000870953,0.000867696,0.00067651
6.11E+09,0.000293234,0.000979595,0.000271342,0.000310986,0.000557981,0.000133433,0.000882758,0.000885919,0.00067782
6.12E+09,0.000306657,0.000982645,0.000262464,0.000308437,0.000555273,0.000130398,0.000891305,0.000900615,0.000677507
6.13E+09,0.000321149,0.000981254,0.000253076,0.000304435,0.000553855,0.000128727,0.000896392,0.000911727,0.000675516
6.14E+09,0.000336865,0.000975443,0.000243588,0.000299558,0.000553732,0.000128408,0.000897881,0.000919268,0.000671833
6.14E+09,0.000353969,0.000965284,0.000234442,0.000294405,0.000554898,0.000129446,0.000895702,0.000923324,0.000666478
6.15E+09,0.00037263,0.000950903,0.000226067,0.000289534,0.000557335,0.000131864,0.000889847,0.000924051,0.000659512
6.16E+09,0.00039301,0.000932479,0.000218824,0.000285404,0.000561015,0.000135694,0.000880373,0.00092167,0.000651038
6.17E+09,0.000415264,0.000910244,0.000212974,0.000282365,0.000565894,0.000140959,0.000867397,0.000916456,0.000641197
6.18E+09,0.000439528,0.000884474,0.000208684,0.000280656,0.000571912,0.000147656,0.000851095,0.000908728,0.000630167
6.18E+09,0.000465912,0.000855488,0.000206045,0.000280443,0.000578997,0.00015572,0.000831695,0.000898838,0.000618157
6.19E+09,0.000494492,0.000823638,0.000205109,0.000281834,0.000587057,0.000165011,0.000809474,0.000887148,0.0006054
6.20E+09,0.000525296,0.000789303,0.000205914,0.000284911,0.000595987,0.000175311,0.000784751,0.00087402,0.000592146
6.21E+09,0.000558304,0.000752874,0.000208505,0.000289733,0.000605669,0.000186351,0.00075788,0.000859799,0.000578643
6.22E+09,0.000593433,0.000714749,0.000212939,0.00029634,0.000615967,0.000197837,0.000729242,0.000844794,0.000565136
6.22E+09,0.000630541,0.000675317,0.00021929,0.000304735,0.000626736,0.000209484,0.000699242,0.000829273,0.000551847
6.23E+09,0.000669423,0.000634953,0.000227636,0.000314865,0.000637816,0.000221017,0.000668296,0.000813447,0.000538974
6.24E+09,0.00070982,0.000594004,0.000238041,0.00032658,0.000649034,0.000232182,0.00063683,0.000797473,0.000526676
6.25E+09,0.000751429,0.00055279,0.000250515,0.000339598,0.000660209,0.000242736,0.000605268,0.000781447,0.000515077
6.26E+09,0.000793911,0.000511595,0.000264972,0.000353475,0.000671145,0.000252449,0.000574031,0.000765408,0.000504261
6.26E+09,0.000836909,0.000470676,0.000281194,0.000367611,0.000681642,0.000261104,0.00054352,0.000749339,0.00049427
6.27E+09,0.000880061,0.000430277,0.000298827,0.00038129,0.000691494,0.000268503,0.000514115,0.000733174,0.00048511
6.28E+09,0.000923012,0.000390657,0.000317409,0.000393754,0.000700497,0.000274466,0.000486157,0.000716804,0.000476753
6.29E+09,0.00096542,0.000352165,0.000336438,0.000404273,0.00070845,0.000278849,0.000459947,0.000700087,0.000469134
6.30E+09,0.001006975,0.000315362,0.000355424,0.000412191,0.000715161,0.000281543,0.000435728,0.000682855,0.000462162
6.30E+09,0.001047396,0.000281185,0.000373934,0.000416956,0.000720451,0.000282495,0.00041369,0.000664926,0.000455714
6.31E+09,0.00108644,0.000250921,0.000391599,0.00041812,0.000724159,0.000281713,0.000393962,0.000646123,0.000449647
6.32E+09,0.001123908,0.000225653,0.00040812,0.000415335,0.000726144,0.00027929,0.000376619,0.000626283,0.000443797
6.33E+09,0.00115964,0.000205616,0.00042326,0.000408345,0.000726283,0.000275415,0.00036169,0.000605278,0.000437989
6.34E+09,0.001193524,0.000190319,0.000436845,0.000396988,0.000724479,0.000270388,0.000349168,0.000583034,0.00043204
6.34E+09,0.001225489,0.000179039,0.000448753,0.000381206,0.000720658,0.000264613,0.00033902,0.000559548,0.000425771
6.35E+09,0.001255506,0.000171129,0.00045892,0.0003611,0.000714774,0.000258573,0.000331198,0.000534909,0.000419018
6.36E+09,0.001283586,0.0001661,0.000467331,0.00033709,0.000706806,0.000252773,0.000325646,0.000509315,0.000411634
6.37E+09,0.001309775,0.000163632,0.00047402,0.000310349,0.000696763,0.000247675,0.000322305,0.000483093,0.000403507
6.38E+09,0.001334152,0.000163552,0.000479067,0.000283473,0.000684679,0.00024365,0.000321112,0.000456698,0.000394556
6.38E+09,0.001356819,0.000165823,0.000482592,0.000259902,0.000670618,0.000240966,0.000322006,0.000430706,0.000384742
6.39E+09,0.001377902,0.000170537,0.000484746,0.000241434,0.000654663,0.000239803,0.000324919,0.000405764,0.000374065
6.40E+09,0.001397534,0.000177905,0.00048571,0.000227899,0.000636921,0.000240286,0.000329778,0.000382515,0.000362565
6.41E+09,0.00141586,0.000188237,0.000485684,0.000218541,0.000617516,0.000242517,0.000336505,0.000361506,0.000350321
6.42E+09,0.001433019,0.000201844,0.000484876,0.00021269,0.000596586,0.000246591,0.000345006,0.000343117,0.000337444
6.42E+09,0.001449146,0.000218767,0.000483499,0.000209903,0.000574282,0.000252612,0.000355184,0.000327553,0.000324075
6.43E+09,0.00146436,0.000238363,0.000481756,0.000209948,0.000550763,0.000260689,0.00036693,0.000314871,0.000310379
6.44E+09,0.001478763,0.000259231,0.000479837,0.000212785,0.000526195,0.000270931,0.000380131,0.000305043,0.000296539
6.45E+09,0.001492436,0.000279819,0.000477905,0.000218561,0.000500753,0.000283414,0.000394671,0.000298007,0.00028275
6.46E+09,0.001505438,0.000298968,0.000476095,0.000227624,0.00047462,0.000298149,0.000410433,0.000293701,0.000269208
6.46E+09,0.001517801,0.000315955,0.000474506,0.000240569,0.000447988,0.000315028,0.000427298,0.00029209,0.000256103
6.47E+09,0.001529534,0.000330337,0.000473197,0.000258289,0.000421066,0.000333785,0.000445148,0.000293173,0.000243611
6.48E+09,0.001540619,0.000341837,0.000472191,0.00028198,0.000394087,0.000353993,0.000463862,0.000296976,0.000231883
6.49E+09,0.001551016,0.00035028,0.000471468,0.000312781,0.000367321,0.000375104,0.000483318,0.000303533,0.000221046
6.50E+09,0.001560662,0.00035557,0.00047097,0.000350451,0.000341092,0.000396524,0.00050339,0.000312858,0.000211192
6.50E+09,0.001569475,0.000357672,0.000470603,0.000392059,0.0003158,0.000417683,0.000523949,0.000324902,0.000202385
6.51E+09,0.001577359,0.000356603,0.000470233,0.000433951,0.00029192,0.000438087,0.000544862,0.000339508,0.00019466
6.52E+09,0.001584207,0.000352432,0.000469695,0.000473951,0.000269977,0.000457328,0.00056599,0.000356398,0.000188027
6.53E+09,0.001589908,0.00034527,0.000468789,0.000511063,0.000250454,0.000475088,0.00058719,0.000375185,0.000182481
6.54E+09,0.001594352,0.000335267,0.000467292,0.000544814,0.000233691,0.00049113,0.000608311,0.000395429,0.000177999
6.54E+09,0.001597434,0.000322605,0.000464956,0.000574947,0.000219821,0.000505285,0.000629198,0.000416692,0.000174551
6.55E+09,0.001599062,0.000307492,0.000461523,0.000601302,0.000208798,0.000517446,0.000649691,0.000438585,0.000172095
6.56E+09,0.00159916,0.000290149,0.000456729,0.000623777,0.000200468,0.000527555,0.000669623,0.000460772,0.000170585
6.57E+09,0.001597672,0.000270805,0.00045032,0.000642314,0.000194649,0.0005356,0.000688827,0.000482971,0.000169967
6.58E+09,0.001594567,0.000249682,0.000442055,0.00065689,0.000191179,0.000541606,0.000707134,0.000504932,0.000170177
6.58E+09,0.001589837,0.000226987,0.00043172,0.000667513,0.000189947,0.000545632,0.000724378,0.000526427,0.000171143
6.59E+09,0.001583501,0.000202918,0.000419127,0.000674224,0.000190896,0.000547766,0.000740401,0.000547235,0.000172787
6.60E+09,0.001575604,0.000177748,0.00040412,0.000677091,0.000194026,0.00054812,0.000755052,0.000567138,0.000175019
6.61E+09,0.001566214,0.000152409,0.000386573,0.000676208,0.000199385,0.000546822,0.000768193,0.000585912,0.000177745
6.62E+09,0.001555425,0.000130114,0.000366391,0.00067169,0.000207042,0.000544018,0.000779701,0.000603335,0.000180871
6.62E+09,0.00154335,0.000113568,0.000343515,0.000663674,0.000217043,0.000539866,0.000789467,0.000619189,0.000184302
6.63E+09,0.001530122,0.000101806,0.000317943,0.000652318,0.000229352,0.000534531,0.000797404,0.000633263,0.000187952
6.64E+09,0.001515889,9.34E-05,0.000289828,0.000637793,0.000243769,0.000528185,0.000803442,0.000645364,0.000191744
6.65E+09,0.001500809,8.75E-05,0.000259865,0.000620285,0.000259903,0.000521003,0.000807529,0.000655325,0.000195615
6.66E+09,0.00148505,8.35E-05,0.000230382,0.000599994,0.000277203,0.000513159,0.000809637,0.00066301,0.000199519
6.66E+09,0.001468781,8.11E-05,0.000205425,0.000577132,0.000295069,0.00050483,0.000809754,0.000668322,0.00020343
6.67E+09,0.001452172,8.01E-05,0.000186701,0.000551919,0.000312948,0.000496183,0.000807891,0.000671208,0.000207338
6.68E+09,0.001435385,8.04E-05,0.000173292,0.000524585,0.000330384,0.000487385,0.000804075,0.000671664,0.000211254
6.69E+09,0.001418577,8.21E-05,0.000163981,0.000495363,0.000347027,0.000478588,0.000798353,0.000669733,0.000215209
6.70E+09,0.001401889,8.54E-05,0.000157895,0.000464493,0.000362609,0.000469937,0.000790781,0.000665508,0.000219247
6.70E+09,0.00138545,9.06E-05,0.000154497,0.000432211,0.000376934,0.000461565,0.000781429,0.000659124,0.000223431
6.71E+09,0.001369374,9.82E-05,0.000153494,0.000398751,0.000389854,0.000453593,0.000770372,0.000650755,0.00022783
6.72E+09,0.001353757,0.000109259,0.000154791,0.000364337,0.000401266,0.000446128,0.000757686,0.000640603,0.00023252
6.73E+09,0.00133868,0.000124796,0.000158464,0.00032918,0.000411098,0.000439265,0.000743449,0.00062889,0.000237581
6.74E+09,0.001324206,0.000143882,0.00016478,0.00029346,0.000419309,0.000433086,0.000727737,0.000615843,0.000243087
6.74E+09,0.001310381,0.000163057,0.000174234,0.000257313,0.000425887,0.00042766,0.000710623,0.000601686,0.00024911
6.75E+09,0.001297235,0.000180805,0.000187642,0.000220801,0.000430846,0.000423039,0.000692173,0.000586625,0.000255709
6.76E+09,0.001284782,0.000196796,0.000206249,0.000183974,0.000434224,0.000419263,0.000672454,0.000570845,0.000262936
6.77E+09,0.001273018,0.000210893,0.000231643,0.00014847,0.000436083,0.000416355,0.000651524,0.000554494,0.000270825
6.78E+09,0.001261928,0.000222963,0.000264422,0.000121603,0.000436509,0.000414323,0.000629439,0.000537685,0.000279395
6.78E+09,0.001251483,0.000232867,0.000301598,0.00010311,0.000435605,0.000413161,0.000606252,0.00052049,0.000288646
6.79E+09,0.001241643,0.000240469,0.000339208,8.98E-05,0.000433494,0.000412849,0.000582019,0.000502941,0.000298555
6.80E+09,0.001232362,0.000245659,0.000375523,7.98E-05,0.000430313,0.000413351,0.000556796,0.000485028,0.000309078
6.81E+09,0.001223585,0.000248375,0.000410033,7.21E-05,0.000426211,0.000414621,0.000530651,0.000466706,0.000320146
6.82E+09,0.001215255,0.000248639,0.000442575,6.62E-05,0.000421346,0.000416597,0.000503671,0.000447897,0.000331665
6.82E+09,0.001207313,0.000246589,0.000473081,6.16E-05,0.000415885,0.000419207,0.000475972,0.00042849,0.000343519
6.83E+09,0.001199698,0.000242528,0.000501509,5.82E-05,0.000409998,0.000422363,0.00044771,0.000408355,0.000355574
6.84E+09,0.001192351,0.000236961,0.000527829,5.58E-05,0.000403859,0.000425967,0.000419104,0.000387341,0.000367681
6.85E+09,0.001185214,0.000230585,0.000552018,5.46E-05,0.000397636,0.000429907,0.000390454,0.000365288,0.000379685
6.86E+09,0.001178234,0.000224191,0.000574067,5.47E-05,0.000391498,0.000434061,0.000362166,0.000342024,0.000391428
6.86E+09,0.001171361,0.000218497,0.000593977,5.63E-05,0.000385602,0.000438296,0.000334767,0.000317378,0.00040276
6.87E+09,0.00116455,0.000214021,0.000611764,5.99E-05,0.000380098,0.000442473,0.000308882,0.000291167,0.000413542
6.88E+09,0.001157766,0.000211066,0.000627456,6.66E-05,0.000375123,0.000446449,0.000285151,0.000263199,0.000423651
6.89E+09,0.00115098,0.000209788,0.000641094,7.75E-05,0.000370799,0.000450078,0.00026409,0.000233287,0.000432989
6.90E+09,0.001144172,0.000210271,0.000652731,9.01E-05,0.000367233,0.000453216,0.000245984,0.000201563,0.000441478
6.90E+09,0.001137334,0.000212587,0.000662432,0.000102757,0.000364519,0.000455724,0.000230864,0.000170867,0.000449068
6.91E+09,0.001130468,0.00021683,0.000670267,0.000115743,0.000362734,0.000457465,0.000218589,0.000147576,0.000455735
6.92E+09,0.001123585,0.000223135,0.000676316,0.000129619,0.000361944,0.000458312,0.000208936,0.000131348,0.000461482
6.93E+09,0.001116704,0.000231683,0.000680663,0.000144856,0.000362198,0.000458143,0.000201679,0.000119831,0.000466336
6.94E+09,0.001109856,0.000242695,0.000683397,0.000161895,0.000363537,0.000456848,0.000196628,0.00011153,0.000470347
6.94E+09,0.001103076,0.000256405,0.000684608,0.000181152,0.000365985,0.000454329,0.000193645,0.000105575,0.000473588
6.95E+09,0.001096407,0.000272994,0.000684385,0.000202989,0.000369557,0.000450503,0.000192651,0.000101452,0.000476148
6.96E+09,0.001089896,0.000292481,0.000682814,0.000227652,0.000374253,0.000445302,0.00019362,9.89E-05,0.00047813
6.97E+09,0.001083596,0.000314591,0.000679976,0.000255205,0.000380062,0.000438673,0.000196556,9.77E-05,0.000479648
6.98E+09,0.001077562,0.000338701,0.00067594,0.000285493,0.000386958,0.000430585,0.000201472,9.78E-05,0.000480824
6.98E+09,0.001071849,0.000363929,0.000670765,0.000318149,0.000394903,0.000421021,0.000208336,9.94E-05,0.000481778
6.99E+09,0.001066512,0.000389345,0.0006645,0.000352672,0.000403848,0.000409986,0.000217017,0.000102616,0.000482632
7.00E+09,0.001061605,0.000414137,0.000657179,0.000388499,0.000413731,0.000397502,0.000227248,0.000107993,0.000483497
7.01E+09,0.001057172,0.00043768,0.000648825,0.00042507,0.000424481,0.000383609,0.000238652,0.000116335,0.000484476
7.02E+09,0.001053254,0.000459529,0.000639449,0.000461851,0.000436018,0.000368367,0.000250833,0.000129001,0.000485655
7.02E+09,0.001049879,0.000479379,0.000629053,0.000498342,0.000448257,0.000351852,0.000263471,0.000146285,0.000487105
7.03E+09,0.001047066,0.00049704,0.000617633,0.000534081,0.000461107,0.000334164,0.000276371,0.000163382,0.00048888
7.04E+09,0.001044821,0.000512407,0.000605176,0.000568639,0.000474475,0.000315423,0.000289458,0.000177756,0.00049101
7.05E+09,0.001043138,0.000525438,0.00059167,0.000601615,0.000488267,0.000295774,0.000302742,0.00018951,0.000493511
7.06E+09,0.001042,0.000536142,0.000577101,0.000632637,0.000502392,0.000275393,0.000316285,0.000199086,0.000496375
7.06E+09,0.001041376,0.000544564,0.000561459,0.000661362,0.000516764,0.000254498,0.000330176,0.000206923,0.000499578
7.07E+09,0.001041223,0.000550776,0.000544746,0.000687478,0.000531303,0.000233369,0.000344502,0.000213433,0.000503074
7.08E+09,0.001041488,0.00055487,0.00052698,0.000710705,0.000545941,0.000212381,0.000359341,0.000218991,0.000506803
7.09E+09,0.001042104,0.000556946,0.0005082,0.000730797,0.00056062,0.000192045,0.000374744,0.000223932,0.000510688
7.10E+09,0.001043,0.000557108,0.000488484,0.000747544,0.000575297,0.000173015,0.00039073,0.000228547,0.000514639
7.10E+09,0.001044092,0.000555458,0.000467951,0.000760771,0.000589941,0.000155967,0.000407279,0.000233076,0.000518557
7.11E+09,0.001045293,0.000552092,0.000446778,0.000770343,0.000604537,0.000141366,0.000424327,0.000237717,0.000522335
7.12E+09,0.00104651,0.000547097,0.000425211,0.000776158,0.00061908,0.000129308,0.000441759,0.000242622,0.000525865
7.13E+09,0.001047652,0.000540549,0.000403577,0.000778155,0.000633578,0.00011961,0.00045941,0.000247905,0.00052904
7.14E+09,0.001048628,0.000532513,0.00038229,0.000776307,0.000648049,0.000111982,0.000477067,0.000253635,0.000531758
7.14E+09,0.001049353,0.000523043,0.000361833,0.000770628,0.000662517,0.000106134,0.000494476,0.000259842,0.000533928
7.15E+09,0.001049748,0.000512187,0.000342718,0.000761165,0.000677013,0.000101835,0.000511353,0.00026651,0.000535472
7.16E+09,0.001049745,0.000499989,0.000325424,0.000748004,0.00069157,9.89E-05,0.000527395,0.000273573,0.000536327
7.17E+09,0.001049288,0.000486496,0.000310331,0.000731264,0.000706222,9.73E-05,0.000542295,0.000280915,0.000536447
7.18E+09,0.001048334,0.000471764,0.000297682,0.000711101,0.000721001,9.69E-05,0.000555754,0.000288366,0.000535805
7.18E+09,0.001046854,0.000455872,0.00028759,0.000687701,0.000735935,9.77E-05,0.000567497,0.000295716,0.000534395
7.19E+09,0.001044833,0.000438929,0.000280077,0.000661282,0.000751042,9.97E-05,0.000577276,0.000302721,0.000532224
7.20E+09,0.001042272,0.000421088,0.000275116,0.000632091,0.000766336,0.000103127,0.000584883,0.000309126,0.000529322
7.21E+09,0.001039187,0.000402565,0.000272675,0.000600403,0.000781816,0.000107828,0.000590155,0.000314681,0.000525733
7.22E+09,0.001035606,0.000383647,0.000272735,0.00056652,0.000797469,0.000113702,0.000592978,0.000319159,0.000521514
7.22E+09,0.001031572,0.000364701,0.000275306,0.000530776,0.00081327,0.000120405,0.000593286,0.000322374,0.000516737
7.23E+09,0.001027139,0.00034616,0.000280428,0.00049354,0.000829179,0.000127446,0.000591069,0.000324185,0.000511486
7.24E+09,0.001022372,0.000328495,0.000288159,0.000455232,0.000845141,0.000134367,0.000586372,0.000324498,0.000505853
7.25E+09,0.001017343,0.000312158,0.000298547,0.000416349,0.000861091,0.000140854,0.000579294,0.000323274,0.000499936
7.26E+09,0.001012132,0.000297522,0.0003116,0.000377512,0.00087695,0.000146734,0.000569986,0.000320519,0.000493837
7.26E+09,0.001006818,0.00028484,0.000327233,0.000339531,0.000892634,0.000151938,0.000558657,0.000316287,0.00048766
7.27E+09,0.001001484,0.000274243,0.000345234,0.000303468,0.000908049,0.000156456,0.000545562,0.000310674,0.000481507
7.28E+09,0.00099621,0.000265761,0.000365258,0.000270541,0.000923102,0.000160314,0.000531004,0.00030382,0.000475479
7.29E+09,0.000991071,0.000259365,0.000386859,0.000241762,0.000937695,0.000163563,0.000515327,0.000295907,0.000469668
7.30E+09,0.000986139,0.000254996,0.000409556,0.000217525,0.000951734,0.000166266,0.000498906,0.000287164,0.000464163
7.30E+09,0.000981474,0.000252589,0.000432892,0.000197594,0.000965132,0.000168502,0.000482135,0.000277861,0.000459042
7.31E+09,0.000977132,0.000252086,0.00045647,0.000181409,0.000977807,0.000170356,0.000465416,0.000268317,0.000454378
7.32E+09,0.000973159,0.000253436,0.000479971,0.000168358,0.00098969,0.000171925,0.000449139,0.000258885,0.000450234
7.33E+09,0.000969588,0.000256583,0.000503142,0.000157903,0.001000725,0.000173308,0.000433667,0.000249933,0.000446664
7.34E+09,0.000966446,0.000261447,0.000525789,0.00014961,0.00101087,0.000174615,0.000419319,0.00024182,0.000443714
7.34E+09,0.000963748,0.000267898,0.000547761,0.00014314,0.001020102,0.000175954,0.000406358,0.000234857,0.000441419
7.35E+09,0.000961499,0.000275721,0.000568942,0.000138238,0.001028414,0.000177435,0.000394995,0.000229291,0.000439808
7.36E+09,0.000959694,0.000284598,0.000589237,0.000134701,0.001035818,0.000179165,0.000385382,0.0002253,0.000438898
7.37E+09,0.000958319,0.000294105,0.000608572,0.000132355,0.001042344,0.000181245,0.000377626,0.000223004,0.0004387
7.38E+09,0.000957351,0.000303749,0.000626882,0.000131015,0.001048039,0.000183769,0.0003718,0.000222486,0.000439215
7.38E+09,0.000956761,0.000313023,0.000644113,0.000130411,0.001052964,0.000186826,0.000367945,0.000223813,0.000440439
7.39E+09,0.000956514,0.000321459,0.000660214,0.000130084,0.001057195,0.000190491,0.000366085,0.000227054,0.000442358
7.40E+09,0.000956568,0.000328657,0.000675139,0.000129298,0.001060818,0.000194834,0.00036623,0.000232287,0.000444957
7.41E+09,0.000956882,0.000334301,0.000688841,0.00012713,0.001063927,0.000199914,0.000368375,0.000239599,0.000448213
7.42E+09,0.000957412,0.000338151,0.000701276,0.000122847,0.001066625,0.000205779,0.000372503,0.000249084,0.0004521
7.42E+09,0.000958113,0.000340033,0.000712401,0.000116579,0.001069018,0.000212468,0.000378581,0.000260822,0.00045659
7.43E+09,0.000958943,0.000339825,0.000722172,0.000110038,0.001071211,0.000220006,0.000386554,0.000274859,0.000461653
7.44E+09,0.00095986,0.000337449,0.000730548,0.000105063,0.001073313,0.000228403,0.000396348,0.000291172,0.000467256
7.45E+09,0.000960824,0.000332857,0.000737488,0.000102005,0.001075426,0.000237654,0.000407871,0.000309644,0.000473365
7.46E+09,0.000961799,0.000326029,0.000742956,0.000100622,0.001077647,0.000247732,0.000421011,0.000330049,0.000479945
7.46E+09,0.00096275,0.000316971,0.000746918,0.000100687,0.001080064,0.000258593,0.000435651,0.00035207,0.000486961
7.47E+09,0.000963647,0.000305709,0.000749342,0.000102083,0.001082755,0.000270174,0.00045167,0.000375322,0.000494379
7.48E+09,0.000964462,0.000292305,0.000750201,0.000104795,0.001085784,0.000282393,0.000468952,0.000399402,0.000502164
7.49E+09,0.00096517,0.000276872,0.000749473,0.000108907,0.001089203,0.000295156,0.000487392,0.000423918,0.000510282
7.50E+09,0.000965748,0.00025962,0.000747137,0.000114601,0.001093047,0.000308359,0.000506889,0.000448511,0.000518702
7.50E+09,0.000966177,0.000240968,0.00074318,0.000122181,0.001097335,0.000321891,0.000527354,0.000472862,0.000527391
7.51E+09,0.000966437,0.000221723,0.000737596,0.00013212,0.001102072,0.000335641,0.000548701,0.000496699,0.000536316
7.52E+09,0.000966508,0.000203232,0.000730384,0.000145135,0.001107245,0.000349498,0.000570841,0.000519788,0.000545444
7.53E+09,0.000966369,0.000187016,0.000721551,0.000162301,0.001112825,0.000363356,0.00059368,0.000541934,0.000554738
7.54E+09,0.000965997,0.000173948,0.000711115,0.000185112,0.001118768,0.000377109,0.00061711,0.000562974,0.000564159
7.54E+09,0.000965365,0.000164066,0.0006991,0.000214889,0.001125015,0.00039066,0.000641008,0.000582776,0.000573663
7.55E+09,0.000964441,0.000157028,0.000685541,0.000250413,0.001131494,0.000403912,0.000665229,0.000601231,0.000583202
7.56E+09,0.000963191,0.000152463,0.000670483,0.000288003,0.001138116,0.000416772,0.000689607,0.000618254,0.000592721
7.57E+09,0.000961573,0.000150091,0.000653981,0.00032534,0.001144787,0.00042915,0.000713949,0.000633776,0.000602163
7.58E+09,0.000959543,0.000149751,0.000636104,0.000361498,0.001151399,0.000440955,0.000738041,0.000647741,0.000611461
7.58E+09,0.000957052,0.000151397,0.000616937,0.000396008,0.00115784,0.000452098,0.000761645,0.000660104,0.000620545
7.59E+09,0.000954045,0.000155102,0.000596583,0.000428524,0.001163996,0.000462488,0.000784504,0.000670828,0.000629339
7.60E+09,0.000950468,0.000161055,0.000575172,0.000458735,0.00116975,0.000472035,0.000806343,0.000679876,0.000637764
7.61E+09,0.000946261,0.000169585,0.000552863,0.000486348,0.001174988,0.000480647,0.000826874,0.000687217,0.000645736
