Time (s),ESC (µs),Servo (µs),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),App message,
0,1671,,0.051505290743856236,-3.5341153830475416,14.433465519533515,3.0728795169666756,6075,44.35230055381931,32.7643868366309,73.87302671452846,0.1078645359874816,0.07968279748553445,,
0,1671,,0.051420895693642166,-3.528600921302405,14.432923499726463,3.0968089851313345,6061,44.6960071756661,32.63649697426631,73.01881988249418,0.10811824945810473,0.07894666983191925,,
0.029799999999813736,1671,,0.05142412914909855,-3.528219433415231,14.433015702849307,3.0824764290410323,6058,44.48943070401208,32.62227143448333,73.32589093243091,0.10815370231043234,0.07930466579553365,,
0.06076500000001397,1671,,0.05146555556555321,-3.5265364049315977,14.432770938103054,3.0936074866275125,6056,44.6493282268956,32.64069484874417,73.10455978838726,0.10804109475222398,0.07898296670916773,,
0.08937999999988824,1671,,0.05156105315477899,-3.5245523889060206,14.43173255460015,3.1466660086385305,6058,45.41184227532239,32.70931779888386,72.02816745591201,0.10775377250534673,0.07761306770021364,,
0.11327999999979511,1671,,0.051660437662151226,-3.5233381888411803,14.431604398765835,3.1392832358525604,6079,45.30489375550165,32.884473043264784,72.58481439275293,0.10714291161684923,0.07776948353208134,,
0.14629500000004192,1671,,0.051641046062673834,-3.5238978438780064,14.43213031756674,3.102880020672833,6085,44.781168818124506,32.90592997888991,73.48162374353151,0.10709005477549752,0.0786915111168729,,
0.17413999999989754,1671,,0.05161147218617046,-3.524598070527696,14.432260643950588,3.0865801748488257,6071,44.54632958186883,32.81183713520435,73.65777931243827,0.10741849217415801,0.07912207590639007,,
0.19700500000000465,1671,,0.05155909595973884,-3.524847002348534,14.432176488360987,3.089924571085056,6063,44.594336745622655,32.73727256542223,73.41127810054424,0.10767075953882453,0.07904248071801472,,
0.22520999999984634,1671,,0.05154177444535324,-3.5250216739502225,14.4319300030202,3.095246828328856,6066,44.67038556851234,32.74276215112591,73.29858861618138,0.10765804233864885,0.07891182556604058,,
0.2552149999999674,1671,,0.05153523705534213,-3.5254874456609784,14.432043657306846,3.083140122551045,6072,44.49601285025106,32.76792996332717,73.64239594591514,0.10758956850819056,0.0792315360373033,,
0.2781450000000186,1671,,0.0516307121013283,-3.5253548023025325,14.43178871502755,3.0905377160699135,6075,44.601987334144795,32.844550139576846,73.63920780819757,0.10733454370119595,0.07904030768610433,,
0.3008350000000792,1671,,0.05160813963738631,-3.526056417107282,14.43173110304448,3.0918229806799147,6075,44.62035787538602,32.830178349689035,73.57668094320505,0.10740290167021528,0.07902349028563854,,
0.32831500000006053,1671,,0.05163012616070062,-3.5263047000689483,14.431644184402098,3.090735646028408,6077,44.60439711153013,32.85616126686324,73.66126076025361,0.10732552325354477,0.07905733354610026,,
0.3567299999999814,1671,,0.051631049389905814,-3.5264112891267643,14.431727973883994,3.0800956198360523,6078,44.451102119025514,32.8601183858876,73.92419269582777,0.10731584249681973,0.07933237020050005,,
0.38137999999988825,1671,,0.05160087481301867,-3.527250403990437,14.432013984080063,3.058055665898237,6070,44.133902134338626,32.80203539553063,74.32389571102263,0.10753144923656277,0.07992156218713416,,
0.4122599999998929,1671,,0.05152380104321319,-3.5283922519559665,14.432074840197792,3.0495545756669387,6065,44.01139986529288,32.72570678201939,74.35734123927897,0.10781714434643119,0.08016996193612182,,
