Time,Mic 1,Mic 2,Mic 3,Mic 4,Mic 5,Mic 6,Mic 7,Mic 8
0.000,71.944,71.506,69.576,66.667,67.286,71.453,74.055,77.465
0.000,72.140,71.610,69.650,66.766,67.375,71.492,74.109,77.359
0.000,72.242,71.671,69.695,66.875,67.486,71.471,74.057,77.232
0.000,72.361,71.726,69.689,66.928,67.538,71.412,74.073,78.013
0.000,72.395,71.812,69.698,66.996,67.539,71.323,74.051,78.612
0.000,72.428,71.810,69.680,67.064,67.600,71.297,74.144,78.736
1.351,72.457,71.843,69.743,67.093,67.536,71.254,74.122,78.551
0.000,72.481,71.854,69.714,67.115,67.528,71.222,74.137,78.406
0.000,72.523,71.823,69.792,67.126,67.510,71.236,74.115,78.433
0.000,72.550,71.767,69.769,67.012,67.488,71.276,74.155,78.592
0.000,72.609,71.714,69.738,66.974,67.477,71.275,74.172,78.591
0.000,72.566,71.619,69.680,66.912,67.407,71.250,74.149,78.333
0.000,72.572,71.547,69.644,66.931,67.382,71.289,74.148,78.065
0.000,72.535,71.534,69.676,66.914,67.342,71.290,74.113,78.075
1.448,72.533,71.525,69.709,66.941,67.307,71.272,74.052,77.896
0.000,72.472,71.578,69.762,66.980,67.268,71.207,74.002,77.675
0.000,72.420,71.556,69.752,66.996,67.275,71.190,74.017,77.575
0.000,72.384,71.546,69.793,66.986,67.307,71.128,74.001,78.241
0.000,72.501,71.586,69.804,66.971,67.347,71.164,74.087,78.150
0.000,72.596,71.578,69.858,66.991,67.373,71.218,74.123,77.931
0.000,72.653,71.566,69.850,66.967,67.365,71.226,74.171,78.340
0.000,72.648,71.571,69.879,67.035,67.300,71.174,74.094,78.825
1.546,72.616,71.615,69.818,67.034,67.259,71.138,74.074,79.910
0.000,72.534,71.673,69.803,67.019,67.203,71.146,74.032,79.694
0.000,72.513,71.794,69.812,67.027,67.204,71.294,74.043,79.401
0.000,72.490,71.860,69.827,67.091,67.198,71.391,74.047,79.177
0.000,72.381,71.827,69.773,67.120,67.216,71.430,73.981,79.094
0.000,72.276,71.692,69.601,67.032,67.164,71.412,73.921,78.933
0.000,72.179,71.634,69.524,66.948,67.097,71.372,73.919,78.624
0.000,72.190,71.611,69.467,66.939,67.056,71.382,73.941,78.353
1.641,72.261,71.660,69.488,66.989,67.055,71.426,74.037,78.326
0.000,72.242,71.600,69.467,66.992,67.099,71.457,74.005,78.905
0.000,72.209,71.607,69.459,66.948,67.100,71.467,73.992,78.960
0.000,72.197,71.564,69.435,66.937,67.194,71.525,73.989,78.905
0.000,72.190,71.604,69.444,66.882,67.242,71.498,73.970,79.700
0.000,72.187,71.598,69.386,66.813,67.337,71.528,74.009,80.207
0.000,72.180,71.617,69.429,66.742,67.407,71.544,73.985,80.064
1.739,72.236,71.629,69.450,66.764,67.440,71.541,74.024,79.999
0.000,72.275,71.602,69.450,66.763,67.462,71.544,74.008,79.755
0.000,72.281,71.548,69.458,66.740,67.429,71.462,73.991,79.499
0.000,72.438,71.593,69.492,66.730,67.433,71.436,74.031,79.314
0.000,72.541,71.590,69.570,66.793,67.470,71.419,74.068,79.259
0.000,72.656,71.627,69.635,66.810,67.488,71.411,74.096,79.460
0.000,72.688,71.690,69.669,66.844,67.470,71.346,74.063,79.224
0.000,72.716,71.715,69.691,66.844,67.452,71.315,74.055,79.063
1.837,72.805,71.748,69.730,66.865,67.431,71.282,74.015,78.859
0.000,72.851,71.707,69.716,66.847,67.390,71.244,73.997,78.987
